Time(s),TotalEscaped,ActiveAgents,AverageSpeed,MaxCongestion,Exit_Exit_Sub3,Exit_Exit_Sub2,Exit_Exit_Sub1,Exit_Exit_Sub_Main,Zone_ZoneSensor stair (1),Zone_ZoneSensor stair,Zone_ZoneSensor stair (9),Zone_ZoneSensor (1),Zone_ZoneSensor stair (11),Zone_ZoneSensor stair (3),Zone_ZoneSensor stair (6),Zone_ZoneSensor stair (7),Zone_ZoneSensor stair (4)_noSmartSign,Zone_ZoneSensor stair (2),Zone_ZoneSensor stair (8),Zone_ZoneSensor stair (10)
2677.63,412,588,0.0389,558,142,160,56,230,0,0,0,558,156,0,2,0,0,0,0,0
2678.82,412,588,0.0407,558,142,160,57,229,0,0,2,558,156,0,2,0,0,0,0,0
2680.14,412,588,0.0434,558,142,160,57,229,0,0,2,558,156,0,0,0,0,0,0,0
2681.34,412,588,0.0440,558,142,160,57,229,0,0,0,558,156,0,0,0,0,0,0,0
2682.55,412,588,0.0455,560,142,160,57,229,0,0,0,560,156,0,0,0,0,0,0,0
2683.74,413,587,0.0468,560,142,160,57,228,0,0,0,560,156,0,0,0,0,0,0,0
2684.95,413,587,0.0432,560,142,160,57,228,0,0,0,560,156,0,0,0,0,0,0,0
2686.15,413,587,0.0470,560,142,160,57,228,0,0,0,560,156,0,0,0,0,0,0,0
2687.57,413,587,0.0445,560,142,160,57,228,0,0,0,560,156,0,0,0,0,0,0,0
2688.76,414,586,0.0454,560,142,160,56,228,0,0,0,560,156,0,0,0,0,0,0,0
2689.98,414,586,0.0455,560,142,160,56,228,0,0,0,560,156,0,0,0,0,0,0,0
2691.20,414,586,0.0462,560,141,160,56,228,0,0,0,560,158,0,0,0,0,0,0,0
2692.40,415,585,0.0420,560,141,159,56,228,0,0,0,560,158,0,0,0,0,0,0,0
2693.58,416,584,0.0441,560,141,159,56,228,0,0,0,560,158,0,0,0,0,0,0,0
2694.80,417,583,0.0428,560,141,159,55,228,0,0,0,560,158,0,0,0,0,0,0,0
2696.03,417,583,0.0428,560,141,159,55,228,0,0,0,560,158,0,0,0,0,0,2,0
2697.24,417,583,0.0456,560,141,159,55,228,0,0,0,560,158,0,0,0,0,0,2,0
2698.48,417,583,0.0435,560,141,159,55,228,0,0,0,560,158,0,0,0,0,0,0,0
2699.66,417,583,0.0456,560,141,159,55,228,0,0,0,560,158,0,0,0,0,0,0,0
2700.84,417,583,0.0448,560,141,159,55,228,0,0,0,560,158,0,0,0,0,0,0,0
2702.04,417,583,0.0458,560,141,159,55,228,0,0,0,560,158,0,0,0,0,0,0,0
2703.20,417,583,0.0459,560,141,159,55,228,0,0,0,560,158,0,0,0,0,0,0,0
2704.39,418,582,0.0419,560,141,159,55,227,0,0,2,560,158,0,0,0,0,0,0,0
2705.60,418,582,0.0444,560,141,159,55,227,0,0,0,560,158,0,0,0,0,0,0,0
2706.80,419,581,0.0394,560,141,158,55,227,0,0,0,560,158,0,0,0,0,0,0,0
2708.00,419,581,0.0455,560,141,158,55,227,0,0,0,560,158,0,0,0,0,0,0,0
2709.17,419,581,0.0448,560,141,158,55,227,0,0,0,560,158,0,0,0,0,0,0,0
2710.36,419,581,0.0444,560,140,158,55,227,0,0,0,560,160,0,0,0,0,0,0,0
2711.56,419,581,0.0504,560,140,158,55,227,0,0,0,560,160,0,0,0,0,0,0,0
2712.67,420,580,0.0477,560,140,158,55,227,0,0,0,560,160,0,0,2,0,0,0,0
2713.93,420,580,0.0490,560,140,158,55,227,0,0,0,560,160,0,0,2,0,0,0,0
2715.10,420,580,0.0489,560,140,158,55,227,0,0,0,560,160,0,0,0,0,0,0,0
2716.27,420,580,0.0485,560,140,158,55,227,0,0,0,560,160,0,0,0,0,0,0,0
2717.45,420,580,0.0493,560,140,158,56,226,0,0,0,560,160,0,0,0,0,0,2,0
2718.63,420,580,0.0480,560,140,158,56,226,0,0,0,560,160,0,0,0,0,0,2,0
2719.87,420,580,0.0494,560,140,158,56,226,0,0,0,560,160,0,0,0,0,0,0,0
2721.09,420,580,0.0484,560,139,158,56,226,0,0,2,560,162,0,0,0,0,0,2,0
2722.35,421,579,0.0456,560,138,158,56,226,0,0,2,560,164,0,0,0,0,0,0,0
2723.56,422,578,0.0428,560,137,158,56,226,0,0,0,560,166,0,0,0,0,0,0,0
2724.75,423,577,0.0438,560,137,158,56,226,0,0,0,560,166,0,0,0,0,0,0,0
2725.96,423,577,0.0432,560,137,158,56,226,0,0,0,560,166,0,0,0,0,0,0,0
2727.14,423,577,0.0438,560,137,158,56,226,0,0,0,560,166,0,0,0,0,0,0,0
2728.31,423,577,0.0435,560,137,158,56,226,0,0,0,560,166,0,0,0,0,0,0,0
2729.47,423,577,0.0443,560,137,158,56,226,0,0,0,560,166,0,0,0,0,0,0,0
2730.63,423,577,0.0439,560,137,158,56,226,0,0,0,560,166,0,0,0,0,0,0,0
2731.86,423,577,0.0445,560,136,158,56,226,0,0,0,560,168,0,0,0,0,0,0,0
2733.06,423,577,0.0469,560,136,158,56,226,0,0,0,560,168,0,0,0,0,0,0,0
2734.24,424,576,0.0455,560,136,158,56,226,0,0,0,560,168,0,0,2,0,0,0,0
2735.45,424,576,0.0443,560,136,158,56,226,0,0,0,560,168,0,0,2,0,0,0,0
2736.68,424,576,0.0445,560,136,158,56,226,0,0,0,560,168,0,0,0,0,0,0,0
2737.87,424,576,0.0426,560,136,158,56,226,0,0,0,560,168,0,0,2,0,0,2,0
2739.05,424,576,0.0437,560,136,158,56,226,0,0,0,560,168,0,0,0,2,0,2,0
2740.21,424,576,0.0452,560,136,158,56,226,0,0,0,560,168,0,0,0,2,0,0,0
2741.41,424,576,0.0441,560,136,158,56,226,0,0,0,560,168,0,0,0,2,0,0,0
2742.62,424,576,0.0465,560,136,158,56,226,0,0,0,560,168,0,0,0,2,0,0,0
2743.81,424,576,0.0489,560,136,158,56,226,0,0,0,560,168,0,0,0,2,0,0,0
2744.98,425,575,0.0467,560,136,157,56,226,0,0,0,560,168,0,0,0,0,0,0,0
2746.20,426,574,0.0437,560,136,157,55,226,0,0,0,560,168,0,0,0,0,0,0,0
2747.45,426,574,0.0443,560,135,157,55,226,0,0,0,560,170,0,0,0,0,0,0,0
2748.64,427,573,0.0424,560,134,157,55,226,0,0,0,560,172,0,0,0,0,0,0,0
2749.81,427,573,0.0408,560,134,157,55,226,0,0,0,560,172,0,0,0,0,0,0,0
2751.00,429,571,0.0352,560,134,157,55,225,0,0,0,560,172,0,0,0,0,0,0,0
2752.20,429,571,0.0386,560,134,157,55,225,0,0,0,560,172,0,0,0,0,0,0,0
2753.73,429,571,0.0428,560,134,157,55,225,0,0,0,560,172,0,0,0,0,0,0,0
2754.90,429,571,0.0379,560,134,157,55,225,0,0,0,560,172,0,2,2,0,0,0,0
2756.07,429,571,0.0421,560,134,157,55,225,0,0,0,560,172,0,2,0,0,0,0,0
2757.23,429,571,0.0416,560,134,157,55,225,0,0,0,560,172,0,2,0,0,0,0,0
2758.39,429,571,0.0393,560,134,157,55,225,0,0,0,560,172,0,2,0,0,0,0,0
2759.54,429,571,0.0450,560,134,157,55,225,0,0,0,560,172,0,0,0,0,0,0,0
2760.68,429,571,0.0504,562,134,157,55,225,0,0,0,562,172,0,0,0,0,0,0,0
2761.87,429,571,0.0495,562,134,157,55,225,0,0,0,562,172,0,0,0,0,0,0,0
2763.09,430,570,0.0439,562,134,157,55,224,0,0,0,562,172,0,0,0,0,0,0,0
2764.27,430,570,0.0480,562,134,157,55,224,0,0,0,562,172,0,0,0,0,0,0,0
2765.43,431,569,0.0441,562,134,157,54,224,0,0,0,562,172,0,0,0,0,0,0,0
2766.63,432,568,0.0422,562,134,157,53,224,0,0,0,562,172,0,0,0,0,0,0,0
2767.80,432,568,0.0400,562,134,157,53,224,0,0,0,562,172,0,0,0,0,0,0,0
2769.03,432,568,0.0430,562,134,157,53,224,0,0,0,562,172,0,0,0,0,0,0,0
2770.17,432,568,0.0423,562,134,157,53,224,0,0,0,562,172,0,0,0,0,0,0,0
2771.31,432,568,0.0420,562,134,157,53,224,0,0,0,562,172,0,0,0,0,0,0,0
2772.49,433,567,0.0427,562,134,156,53,224,0,0,0,562,172,0,0,0,0,0,0,0
2773.70,433,567,0.0430,562,134,156,53,224,0,0,0,562,172,0,0,0,0,0,0,0
2774.85,433,567,0.0421,562,134,156,53,224,0,0,0,562,172,0,0,0,0,0,0,0
2775.98,434,566,0.0388,562,133,156,53,224,0,0,0,562,172,0,0,0,0,0,0,0
2777.20,434,566,0.0426,562,133,156,53,224,0,0,0,562,172,0,0,0,0,0,0,0
2778.34,434,566,0.0456,562,133,156,54,223,0,0,2,562,172,0,0,0,0,0,0,0
2779.51,434,566,0.0444,562,133,156,54,223,0,0,2,562,172,0,0,0,0,0,0,0
2780.66,434,566,0.0447,562,133,156,54,223,0,0,0,562,172,0,0,0,0,0,0,0
2781.84,434,566,0.0436,562,133,156,54,223,0,0,0,562,172,0,0,0,0,0,0,0
2783.02,435,565,0.0427,562,132,156,53,223,0,0,0,562,174,0,0,0,0,0,0,0
2784.21,436,564,0.0396,562,132,156,53,223,0,0,0,562,174,0,0,0,0,0,0,0
2785.44,436,564,0.0399,562,132,156,53,223,0,0,0,562,174,0,0,0,0,0,0,0
2786.60,436,564,0.0407,562,132,156,53,223,0,0,0,562,174,0,0,0,0,0,0,0
2787.75,436,564,0.0429,562,132,156,53,223,0,0,0,562,174,0,0,0,0,0,0,0
2788.92,436,564,0.0419,562,132,156,53,223,0,0,0,562,174,0,2,0,0,0,0,0
2790.08,436,564,0.0418,562,132,156,53,223,0,0,0,562,174,0,2,0,0,0,0,0
2791.25,436,564,0.0426,562,132,156,53,223,0,0,0,562,174,0,2,0,0,0,0,0
2792.44,436,564,0.0404,562,132,156,53,223,0,0,0,562,174,0,2,0,0,0,0,0
2793.63,436,564,0.0437,562,131,156,53,223,0,0,0,562,176,0,2,0,0,0,0,0
2794.80,437,563,0.0457,562,131,156,53,223,0,0,0,562,176,0,0,0,0,0,0,0
2795.96,437,563,0.0451,562,131,156,53,223,0,0,0,562,176,0,0,0,0,0,2,0
2797.03,437,563,0.0457,562,131,156,54,222,0,0,0,562,176,0,0,2,0,0,0,0
2798.20,437,563,0.0462,562,131,156,54,222,0,0,0,562,176,0,0,2,0,0,0,0
2799.37,437,563,0.0454,562,131,156,54,222,0,0,0,562,176,0,0,0,0,0,0,0
2800.54,437,563,0.0458,562,131,156,54,222,0,0,0,562,176,0,0,0,0,0,0,0
2801.72,437,563,0.0455,562,131,156,54,222,0,0,0,562,176,0,0,0,0,0,0,0
2802.90,437,563,0.0461,562,131,156,54,222,0,0,0,562,176,0,0,0,0,0,0,0
2804.06,437,563,0.0461,562,131,156,54,222,0,0,0,562,176,0,0,0,0,0,0,0
2805.21,437,563,0.0448,562,131,156,54,222,0,0,0,562,176,0,0,0,0,0,0,0
2806.40,437,563,0.0459,562,131,156,54,222,0,0,0,562,176,0,0,0,0,0,0,0
2807.63,438,562,0.0443,562,131,155,55,221,0,0,0,562,176,0,0,0,0,0,2,0
2808.81,438,562,0.0448,564,131,155,55,221,0,0,0,564,176,0,0,0,0,0,0,0
2810.01,439,561,0.0435,564,131,155,55,220,0,0,0,564,176,0,0,0,0,0,0,0
2811.21,440,560,0.0391,564,131,154,55,220,0,0,0,564,176,0,0,0,0,0,0,0
2812.45,440,560,0.0393,564,131,154,55,220,0,0,0,564,176,0,0,2,0,0,0,0
2813.62,440,560,0.0418,564,131,154,55,220,0,0,0,564,176,0,0,0,0,0,0,0
2814.80,440,560,0.0428,564,131,154,55,220,0,0,0,564,176,0,0,0,0,0,0,0
2815.96,440,560,0.0443,564,131,154,55,220,0,0,0,564,176,0,0,0,0,0,0,0
2817.14,440,560,0.0454,564,131,154,55,220,0,0,0,564,176,0,0,0,0,0,0,0
2818.33,440,560,0.0465,564,131,154,55,220,0,0,0,564,176,0,0,0,0,0,0,0
2819.50,440,560,0.0442,564,131,154,55,220,0,0,0,564,176,0,0,0,0,0,0,0
2820.65,440,560,0.0463,564,131,154,55,220,0,0,0,564,176,0,0,0,0,0,0,0
2821.81,440,560,0.0452,564,131,154,55,220,0,0,0,564,176,0,0,0,0,0,0,0
2822.99,440,560,0.0444,564,131,154,55,220,0,0,0,564,176,0,0,0,0,0,0,0
2824.16,440,560,0.0445,564,131,154,56,219,0,0,0,564,176,0,0,4,0,0,0,0
2825.32,440,560,0.0452,564,131,154,56,219,0,0,0,564,176,0,0,2,0,0,0,0
2826.50,440,560,0.0455,564,131,154,56,219,0,0,0,564,176,0,0,0,0,0,0,0
2827.71,440,560,0.0489,564,131,154,56,219,0,0,0,564,176,0,0,0,0,0,0,0
2828.89,441,559,0.0447,564,131,154,55,219,0,0,0,564,176,0,0,0,0,0,0,0
2830.15,441,559,0.0443,564,131,154,56,218,0,0,2,564,176,0,0,0,0,0,0,0
2831.30,441,559,0.0461,564,131,154,56,218,0,0,2,564,176,0,0,0,0,0,0,0
2832.49,441,559,0.0517,564,131,154,56,218,0,0,0,564,176,0,2,0,0,0,0,0
2833.64,441,559,0.0504,564,131,154,56,218,0,0,0,564,176,0,2,0,0,0,0,0
2834.80,441,559,0.0519,564,131,154,56,218,0,0,0,564,176,0,2,0,0,0,0,0
2836.00,442,558,0.0480,564,130,154,57,217,0,0,0,564,176,0,2,0,0,0,2,0
2837.20,442,558,0.0476,564,130,154,57,217,0,0,0,564,176,0,2,0,0,0,0,0
2838.38,442,558,0.0483,564,130,154,57,217,0,0,0,564,176,0,0,0,0,0,0,0
2839.53,442,558,0.0475,564,130,154,57,217,0,0,0,564,176,0,0,0,0,0,0,0
2840.66,442,558,0.0478,564,130,154,57,217,0,0,0,564,176,0,0,0,0,0,0,0
2841.81,442,558,0.0491,564,130,154,57,217,0,0,0,564,176,0,0,0,0,0,0,0
2843.01,443,557,0.0451,564,129,154,56,217,0,0,0,564,178,0,0,0,0,0,0,0
2844.17,444,556,0.0441,564,129,154,56,217,0,0,0,564,178,0,0,0,2,0,0,0
2845.39,444,556,0.0467,564,129,154,56,217,0,0,0,564,178,0,0,0,2,0,0,0
2846.56,445,555,0.0435,564,129,154,56,216,0,0,0,564,178,0,0,0,2,0,2,0
2847.76,445,555,0.0446,564,129,154,56,216,0,0,0,564,178,0,0,0,4,0,2,0
2848.93,445,555,0.0433,564,129,154,56,216,0,0,0,564,178,0,0,0,4,0,0,0
2850.10,446,554,0.0412,564,129,153,56,216,0,0,0,564,178,0,0,0,2,0,0,0
2851.30,446,554,0.0402,564,129,153,56,216,0,0,0,564,178,0,0,0,2,0,0,0
2852.54,446,554,0.0389,564,129,153,56,216,0,0,0,564,178,0,0,2,2,0,0,0
2853.70,446,554,0.0403,564,129,153,56,216,0,0,0,564,178,0,0,0,0,0,0,0
2854.85,446,554,0.0392,564,129,153,56,216,0,0,0,564,178,0,0,0,0,0,0,0
2856.00,447,553,0.0397,564,129,153,55,216,0,0,0,564,178,0,0,0,0,0,0,0
2857.19,448,552,0.0401,564,129,153,54,216,0,0,0,564,178,0,0,0,0,0,0,0
2858.41,448,552,0.0402,564,129,153,54,216,0,0,0,564,178,0,0,0,0,0,0,0
2859.55,448,552,0.0427,564,129,153,54,216,0,0,0,564,178,0,0,0,0,0,0,0
2860.71,448,552,0.0424,564,129,153,54,216,0,0,0,564,178,0,0,0,0,0,0,0
2861.85,448,552,0.0423,564,129,154,54,215,0,2,0,564,178,0,0,0,0,0,0,0
2863.03,449,551,0.0379,564,129,153,54,215,0,2,0,564,178,0,0,2,0,0,0,0
2864.27,449,551,0.0403,564,129,153,54,215,0,0,0,564,178,0,0,2,0,0,0,0
2865.44,449,551,0.0401,564,129,153,54,215,0,0,0,564,178,0,0,0,0,0,0,0
2866.58,449,551,0.0395,564,129,153,54,215,0,0,0,564,178,0,0,0,0,0,0,0
2867.78,449,551,0.0408,564,129,153,54,215,0,0,0,564,178,0,0,2,0,0,0,0
2868.91,449,551,0.0399,564,129,153,54,215,0,0,0,564,178,0,0,0,0,0,0,0
2870.07,449,551,0.0400,564,129,153,54,215,0,0,0,564,178,0,0,0,0,0,0,0
2871.21,449,551,0.0389,564,129,153,54,215,0,0,0,564,178,0,0,0,0,0,0,0
2872.39,449,551,0.0417,564,129,153,54,215,0,0,0,564,178,0,0,0,0,0,0,0
2873.56,449,551,0.0439,564,129,153,54,215,0,0,0,564,178,0,0,0,0,0,0,0
2874.69,449,551,0.0426,564,129,153,54,215,0,0,0,564,178,0,0,0,0,0,0,0
2875.87,449,551,0.0429,564,129,153,55,214,0,0,0,564,178,0,0,2,0,0,0,0
2877.00,449,551,0.0437,564,129,153,55,214,0,0,0,564,178,0,0,0,0,0,0,0
2878.17,449,551,0.0426,564,129,153,55,214,0,0,0,564,178,0,0,0,0,0,0,0
2879.30,449,551,0.0436,564,129,153,55,214,0,0,0,564,178,0,0,0,0,0,0,0
2880.45,449,551,0.0443,564,129,153,55,214,0,0,0,564,178,0,0,0,0,0,0,0
2881.60,449,551,0.0456,564,129,153,55,214,0,0,0,564,178,0,0,0,0,0,0,0
2882.78,449,551,0.0459,564,129,153,55,214,0,0,0,564,178,0,0,0,0,0,0,0
2883.94,450,550,0.0432,564,129,153,54,214,0,0,0,564,178,0,0,0,0,0,0,0
2885.09,450,550,0.0420,564,129,153,54,214,0,0,0,564,178,0,0,0,0,0,0,0
2886.23,450,550,0.0420,564,129,153,54,214,0,0,0,564,178,0,0,0,0,0,0,0
2887.39,450,550,0.0413,564,129,153,54,214,0,0,0,564,178,0,0,0,0,0,0,0
2888.53,450,550,0.0412,564,129,153,54,214,0,0,0,564,178,0,0,0,0,0,0,0
2889.68,450,550,0.0413,564,128,153,54,214,0,0,0,564,180,0,0,0,2,0,0,0
2890.83,450,550,0.0419,564,128,153,54,214,0,0,0,564,180,0,0,0,2,0,0,0
2891.98,451,549,0.0393,564,128,153,54,214,0,0,0,564,180,0,0,0,2,0,0,0
2893.19,451,549,0.0448,564,128,153,54,214,0,0,0,564,180,0,0,0,2,0,0,0
2894.40,452,548,0.0425,564,128,153,53,214,0,0,0,564,180,0,2,0,2,0,0,0
2895.57,453,547,0.0392,564,128,153,52,214,0,0,0,564,180,0,2,0,0,0,0,0
2896.76,454,546,0.0368,564,127,153,52,214,0,0,0,564,180,0,2,0,0,0,0,0
2897.96,454,546,0.0380,564,127,153,52,214,0,0,0,564,180,0,4,0,0,0,0,0
2899.11,454,546,0.0373,564,127,153,52,214,0,0,0,564,180,0,4,0,0,0,0,0
2900.25,454,546,0.0360,564,127,153,52,214,0,0,0,564,180,0,2,0,0,0,0,0
2901.37,454,546,0.0383,564,127,153,52,214,0,0,0,564,180,0,2,0,0,0,0,0
2902.51,454,546,0.0383,564,127,153,52,214,0,0,0,564,180,0,2,0,0,0,0,0
2903.66,454,546,0.0374,564,127,153,52,214,0,0,0,564,180,0,0,0,0,0,0,0
2904.78,454,546,0.0388,564,127,153,52,214,0,0,0,564,180,0,0,0,0,0,0,0
2905.92,454,546,0.0419,564,127,153,52,214,0,0,0,564,180,0,0,0,0,0,0,0
2907.06,455,545,0.0395,564,127,153,51,214,0,0,0,564,180,0,0,0,0,0,0,0
2908.25,456,544,0.0412,564,127,153,51,213,0,0,0,564,180,0,0,0,0,0,0,0
2909.40,456,544,0.0437,564,127,153,51,213,0,0,0,564,180,0,0,0,0,0,0,0
2910.56,456,544,0.0432,564,127,153,51,213,0,0,0,564,180,0,0,0,0,0,0,0
2911.70,457,543,0.0407,564,127,152,51,213,0,0,0,564,180,0,0,0,0,0,0,0
2912.86,458,542,0.0384,564,127,151,51,213,0,0,0,564,180,0,0,0,0,0,0,0
2914.01,458,542,0.0388,564,127,151,51,213,0,0,0,564,180,0,0,0,0,0,0,0
2915.14,458,542,0.0366,564,127,151,51,213,0,0,0,564,180,0,0,0,0,0,0,0
2916.31,459,541,0.0351,564,127,150,51,213,0,0,0,564,180,0,0,0,0,0,0,0
2917.43,459,541,0.0353,564,127,150,51,213,0,0,0,564,180,0,0,0,0,0,0,0
2918.64,459,541,0.0371,564,127,150,51,213,0,0,0,564,180,0,0,0,0,0,0,0
2919.80,459,541,0.0397,564,127,150,51,213,0,0,0,564,180,0,0,0,0,0,0,0
2920.93,459,541,0.0446,564,127,150,51,213,0,0,0,564,180,0,0,0,0,0,0,0
2922.13,459,541,0.0428,564,127,150,51,213,0,0,0,564,180,0,0,0,0,0,0,0
2923.29,459,541,0.0416,564,127,150,51,213,0,0,0,564,180,0,0,0,0,0,0,0
2924.41,459,541,0.0460,566,127,150,51,213,0,0,0,566,180,0,0,0,0,0,0,0
2925.54,460,540,0.0430,566,127,150,52,211,0,0,0,566,180,0,0,0,0,0,2,0
2926.72,460,540,0.0440,566,127,150,52,211,0,0,0,566,180,0,0,0,0,0,2,0
2927.88,460,540,0.0489,566,127,150,52,211,0,0,0,566,180,0,0,0,0,0,0,0
2929.02,460,540,0.0545,566,127,150,52,211,0,0,0,566,180,0,0,0,0,0,0,0
2930.16,460,540,0.0521,566,127,150,52,211,0,0,0,566,180,0,0,0,0,0,0,0
2931.29,460,540,0.0509,566,127,150,52,211,0,0,0,566,180,0,0,0,0,0,0,0
2932.43,460,540,0.0539,566,127,150,52,211,0,0,0,566,180,0,0,0,0,0,0,0
2933.58,460,540,0.0514,566,127,150,52,211,0,0,0,566,180,0,0,0,0,0,0,0
2934.70,460,540,0.0509,566,127,150,52,211,0,0,0,566,180,0,0,0,0,0,0,0
2935.83,460,540,0.0502,566,127,150,52,211,0,0,0,566,180,0,0,0,0,0,0,0
2936.96,460,540,0.0519,566,127,150,52,211,0,0,0,566,180,0,0,0,0,0,0,0
2938.13,460,540,0.0506,566,127,150,52,211,0,0,0,566,180,0,0,0,0,0,0,0
2939.28,460,540,0.0504,566,127,150,52,211,0,0,0,566,180,0,2,0,0,0,0,0
2940.36,460,540,0.0509,566,127,150,52,211,0,0,0,566,180,0,2,0,0,0,0,0
2941.46,460,540,0.0523,566,127,150,52,211,0,0,0,566,180,0,2,2,0,0,0,0
2942.63,460,540,0.0547,566,127,150,52,211,0,0,0,566,180,0,2,2,0,0,0,0
2943.79,460,540,0.0561,566,127,150,53,210,0,0,0,566,180,0,2,0,0,0,2,0
2944.94,460,540,0.0580,566,127,150,53,210,0,0,0,566,180,0,0,0,0,0,0,0
2946.09,460,540,0.0612,566,127,150,53,210,0,0,0,566,180,0,0,0,0,0,0,0
2947.23,460,540,0.0604,566,127,150,53,210,0,0,0,566,180,0,0,0,0,0,0,0
2948.39,460,540,0.0634,566,127,150,53,210,0,0,0,566,180,0,0,0,0,0,0,0
2949.60,460,540,0.0624,566,127,150,53,210,0,0,0,566,180,0,0,0,0,0,0,0
2950.73,460,540,0.0700,566,127,150,53,210,0,0,0,566,180,0,0,0,0,0,0,0
2951.85,460,540,0.0669,566,127,150,53,210,0,0,0,566,180,0,0,0,0,0,0,0
2952.99,460,540,0.0688,566,127,150,53,210,0,0,0,566,180,0,0,2,0,0,0,0
2954.16,460,540,0.0665,566,127,150,53,210,0,0,0,566,180,0,0,2,0,0,0,0
2955.29,460,540,0.0666,566,127,150,53,210,0,0,0,566,180,0,0,0,0,0,0,0
2956.41,460,540,0.0677,566,127,150,53,210,0,0,0,566,180,0,2,0,0,0,0,0
2957.55,461,539,0.0653,568,127,149,53,210,0,0,0,568,180,0,2,0,0,0,0,0
2958.77,461,539,0.0646,570,127,149,53,210,0,0,0,570,180,0,2,0,0,0,0,0
2959.97,461,539,0.0641,570,127,149,53,210,0,0,0,570,180,0,2,2,0,0,0,0
2961.18,461,539,0.0647,568,127,149,53,210,0,0,0,568,180,0,2,2,0,0,0,0
2962.35,461,539,0.0656,568,127,149,53,210,0,0,0,568,180,0,0,0,0,0,0,0
2963.58,462,538,0.0624,568,127,149,54,208,0,0,0,568,180,0,0,2,0,0,0,0
2964.85,462,538,0.0629,568,127,149,54,208,0,0,0,568,180,0,0,2,0,0,0,0
2966.05,462,538,0.0633,568,126,149,54,208,0,0,0,568,182,0,0,0,0,0,0,0
2967.27,463,537,0.0603,568,126,149,54,208,0,0,0,568,182,0,2,0,0,0,0,0
2968.43,463,537,0.0577,568,126,149,54,208,0,0,0,568,182,0,2,0,0,0,0,0
2969.69,463,537,0.0598,568,126,149,54,208,0,0,0,568,182,0,2,0,0,0,0,0
2970.86,463,537,0.0621,568,126,149,54,208,0,0,0,568,182,0,6,0,0,0,0,0
2971.99,463,537,0.0596,568,126,149,54,208,0,0,0,568,182,0,6,0,0,0,0,0
2973.13,463,537,0.0622,568,126,149,54,208,0,0,0,568,182,0,4,0,0,0,0,0
2974.32,465,535,0.0564,568,126,149,52,208,0,0,0,568,182,0,4,0,0,0,0,0
2975.46,466,534,0.0536,568,126,148,52,208,0,0,0,568,182,0,4,0,0,0,0,0
2976.64,466,534,0.0555,568,126,148,52,208,0,0,0,568,182,0,0,0,0,0,0,0
2977.76,466,534,0.0548,568,126,148,52,208,0,0,0,568,182,0,0,0,2,0,0,0
2978.91,466,534,0.0542,568,126,148,53,207,0,0,0,568,182,0,0,0,2,0,2,0
2980.09,466,534,0.0534,568,126,148,53,207,0,0,0,568,182,0,0,0,2,0,0,0
2981.27,467,533,0.0503,568,126,148,52,207,0,0,0,568,182,0,0,0,2,0,0,0
2982.45,467,533,0.0562,568,126,148,52,207,0,0,0,568,182,0,2,0,2,0,0,0
2983.77,467,533,0.0563,568,126,148,52,207,0,0,0,568,182,0,2,0,2,0,0,0
2984.92,467,533,0.0553,568,126,148,52,207,0,0,0,568,182,0,2,0,0,0,0,0
2986.07,468,532,0.0527,568,126,147,52,207,0,0,0,568,182,0,2,0,0,0,0,0
2987.25,468,532,0.0530,568,126,147,53,206,0,0,2,568,182,0,2,0,0,0,0,0
2988.42,469,531,0.0510,568,126,146,53,206,0,0,0,568,182,0,0,0,0,0,0,0
2989.56,470,530,0.0479,568,126,145,53,206,0,0,0,568,182,0,0,0,0,0,0,0
2990.71,470,530,0.0497,568,126,145,53,206,0,0,0,568,182,0,0,0,0,0,0,0
2991.82,470,530,0.0480,568,126,145,53,206,0,0,0,568,182,0,0,0,0,0,0,0
2992.92,470,530,0.0491,568,126,145,53,206,0,0,0,568,182,0,0,0,0,0,0,0
2994.06,470,530,0.0485,568,126,145,53,206,0,0,0,568,182,0,0,0,0,0,0,0
2995.17,471,529,0.0456,568,126,145,52,206,0,0,0,568,182,0,0,2,0,0,0,0
2996.31,471,529,0.0508,568,125,145,52,206,0,0,0,568,184,0,0,2,0,0,0,0
2997.50,473,527,0.0450,568,125,145,51,206,0,0,0,568,184,0,0,0,0,0,0,0
2998.67,473,527,0.0449,568,125,145,51,206,0,0,0,568,184,0,0,0,0,0,0,0
2999.81,473,527,0.0435,568,125,145,51,206,0,0,0,568,184,0,0,0,0,0,0,0
3000.97,474,526,0.0444,568,125,144,51,206,0,0,0,568,184,0,0,0,0,0,0,0
3002.13,474,526,0.0458,568,125,144,51,206,0,0,0,568,184,0,0,0,0,0,0,0
3003.31,474,526,0.0447,568,125,144,51,206,0,0,0,568,184,0,0,0,0,0,2,0
3004.44,474,526,0.0466,568,125,144,51,206,0,0,0,568,184,0,0,0,0,0,2,0
3005.56,474,526,0.0448,568,125,144,51,206,0,0,0,568,184,0,0,0,0,0,0,0
3006.67,474,526,0.0484,568,125,144,51,206,0,0,0,568,184,0,0,0,0,0,0,0
3007.77,474,526,0.0536,568,125,144,51,206,0,0,0,568,184,0,0,0,0,0,0,0
3008.91,474,526,0.0541,568,125,144,51,206,0,0,0,568,184,0,0,0,0,0,0,0
3010.01,474,526,0.0512,568,125,144,51,206,0,0,0,568,184,0,0,0,0,0,0,0
3011.14,474,526,0.0518,568,125,144,51,206,0,0,0,568,184,0,0,0,0,0,0,0
