Time(s),TotalEscaped,ActiveAgents,AverageSpeed,MaxCongestion,Exit_Exit_Sub3,Exit_Exit_Sub2,Exit_Exit_Sub1,Exit_Exit_Sub_Main,Zone_ZoneSensor stair (3),Zone_ZoneSensor stair (9),Zone_ZoneSensor stair,Zone_ZoneSensor (1),Zone_ZoneSensor stair (6),Zone_ZoneSensor stair (7),Zone_ZoneSensor stair (4)_noSmartSign
1716.91,204,796,0.0308,1762,209,191,66,330,0,0,0,1762,0,2,0
1718.18,204,796,0.0311,1762,209,191,66,330,0,0,0,1762,0,2,0
1719.39,204,796,0.0311,1762,209,191,66,330,0,0,0,1762,0,0,0
1720.66,204,796,0.0314,1762,209,191,66,330,0,0,0,1762,0,0,0
1721.88,205,795,0.0296,1762,208,191,66,330,0,0,0,1762,2,0,0
1723.14,205,795,0.0294,1762,208,191,66,330,0,0,0,1762,2,0,0
1724.45,206,794,0.0266,1762,207,191,66,330,0,0,0,1762,2,0,0
1725.76,207,793,0.0254,1762,206,191,66,330,0,0,0,1762,2,0,0
1727.00,207,793,0.0254,1762,206,191,66,330,0,0,0,1762,2,0,0
1728.24,208,792,0.0222,1762,206,191,65,330,0,0,0,1762,0,0,0
1729.49,208,792,0.0231,1762,206,191,65,330,0,0,0,1762,0,0,0
1730.77,208,792,0.0249,1762,206,191,65,330,0,0,0,1762,0,0,0
1731.97,208,792,0.0254,1762,206,191,65,330,0,0,0,1762,2,0,0
1733.23,208,792,0.0258,1762,206,191,65,330,0,0,0,1762,2,0,0
1734.45,208,792,0.0252,1762,206,191,65,330,0,0,0,1762,2,0,0
1735.66,208,792,0.0250,1762,206,191,65,330,0,0,0,1762,2,0,0
1736.85,208,792,0.0247,1762,206,191,65,330,0,0,0,1762,2,0,0
1738.05,208,792,0.0255,1762,206,191,65,330,0,0,0,1762,2,0,0
1739.25,208,792,0.0256,1762,206,191,65,330,0,0,0,1762,0,0,0
1740.50,208,792,0.0251,1762,206,191,65,330,0,0,0,1762,0,0,0
1741.73,209,791,0.0236,1762,206,190,65,330,0,0,0,1762,0,0,0
1742.94,209,791,0.0236,1762,206,190,65,330,0,0,0,1762,0,0,0
1744.15,209,791,0.0229,1762,206,190,65,330,0,0,0,1762,0,0,0
1745.37,209,791,0.0235,1762,206,190,65,330,0,0,0,1762,0,0,0
1746.57,209,791,0.0254,1762,206,190,65,330,0,0,0,1762,0,0,0
1747.79,210,790,0.0243,1762,206,190,65,329,0,0,0,1762,0,0,0
1749.06,211,789,0.0214,1762,206,190,64,329,0,0,0,1762,0,0,0
1750.38,211,789,0.0208,1762,206,190,64,329,0,0,0,1762,0,0,0
1751.66,212,788,0.0202,1762,206,189,64,329,0,0,0,1762,0,0,0
1752.86,212,788,0.0195,1762,206,189,64,329,0,0,0,1762,0,0,0
1754.11,212,788,0.0195,1762,206,189,64,329,0,0,0,1762,0,0,0
1755.35,212,788,0.0199,1762,206,189,64,329,0,0,0,1762,0,0,0
1756.60,212,788,0.0205,1762,206,189,64,329,0,0,0,1762,2,0,0
1757.81,212,788,0.0199,1762,206,189,64,329,0,0,0,1762,2,0,0
1759.00,212,788,0.0212,1762,206,189,64,329,0,0,0,1762,2,0,0
1760.23,212,788,0.0212,1762,206,189,64,329,0,0,0,1762,2,0,0
1761.42,212,788,0.0219,1762,206,189,64,329,0,0,0,1762,2,0,0
1762.61,212,788,0.0223,1762,206,189,64,329,0,0,0,1762,0,0,0
1763.80,212,788,0.0221,1762,206,189,64,329,0,0,0,1762,0,0,0
1765.01,212,788,0.0219,1762,206,189,64,329,0,0,0,1762,0,0,0
1766.23,213,787,0.0203,1762,205,189,64,329,0,0,0,1762,0,0,0
1767.44,213,787,0.0217,1762,205,189,64,329,0,0,0,1762,0,0,0
1768.69,213,787,0.0219,1762,205,189,64,329,0,0,0,1762,0,0,0
1769.89,213,787,0.0220,1762,205,189,64,329,0,0,0,1762,0,0,0
1771.19,215,785,0.0193,1762,203,189,64,329,0,0,0,1762,0,0,0
1772.45,215,785,0.0184,1762,203,189,64,329,0,0,0,1762,0,0,0
1773.75,215,785,0.0208,1762,203,189,64,329,0,0,0,1762,0,0,0
1774.96,216,784,0.0195,1762,203,188,64,329,0,0,0,1762,0,0,0
1776.28,216,784,0.0207,1762,203,188,64,329,0,0,0,1762,0,0,0
1777.52,217,783,0.0165,1762,203,187,64,329,0,0,0,1762,0,0,0
1778.77,217,783,0.0194,1762,203,187,64,329,0,0,0,1762,0,0,0
1779.84,217,783,0.0199,1762,203,187,64,329,0,0,0,1762,0,0,0
1781.06,217,783,0.0207,1762,203,187,64,329,0,0,0,1762,0,0,0
1782.26,217,783,0.0197,1762,203,187,64,329,0,0,0,1762,0,0,0
1783.43,217,783,0.0189,1762,203,187,64,329,0,0,0,1762,0,0,0
1784.62,217,783,0.0178,1762,203,187,64,329,0,0,0,1762,0,0,0
1785.87,217,783,0.0189,1762,203,187,64,329,0,0,0,1762,0,0,0
1787.08,217,783,0.0189,1762,203,187,64,329,0,0,0,1762,0,0,0
1788.31,217,783,0.0213,1762,203,187,65,328,0,0,0,1762,0,2,0
1789.52,217,783,0.0207,1762,203,187,65,328,0,0,0,1762,0,0,0
1790.73,217,783,0.0204,1762,203,187,65,328,0,0,0,1762,0,0,0
1791.95,218,782,0.0180,1762,202,187,65,328,0,0,0,1762,0,0,0
1793.21,218,782,0.0193,1762,202,187,65,328,0,0,0,1762,0,0,0
1794.99,218,782,0.0195,1762,202,187,65,328,0,0,0,1762,0,0,0
1796.20,218,782,0.0202,1762,202,187,65,328,0,0,0,1762,0,0,0
1797.42,218,782,0.0200,1762,202,187,65,328,0,0,0,1762,0,0,0
1798.60,218,782,0.0196,1762,202,187,65,328,0,0,0,1762,0,0,0
1799.77,218,782,0.0205,1762,202,187,65,328,0,0,0,1762,0,0,0
1801.06,218,782,0.0192,1762,202,187,65,328,0,0,0,1762,0,0,0
1802.31,218,782,0.0195,1762,202,187,65,328,0,0,0,1762,0,0,0
1803.50,218,782,0.0197,1762,202,187,65,328,0,0,0,1762,0,0,0
1804.69,218,782,0.0203,1762,202,187,65,328,0,0,0,1762,0,0,0
1805.90,218,782,0.0198,1762,202,187,65,328,0,0,0,1762,0,0,0
1807.09,218,782,0.0204,1762,202,187,65,328,0,0,0,1762,0,0,0
1808.31,218,782,0.0198,1762,202,187,66,327,0,2,0,1762,0,0,0
1809.52,218,782,0.0208,1762,202,187,66,327,0,2,0,1762,0,0,0
1810.71,218,782,0.0201,1762,202,187,66,327,0,0,0,1762,0,0,0
1811.93,218,782,0.0209,1762,202,187,66,327,0,0,0,1762,0,0,0
1813.11,218,782,0.0218,1762,202,187,66,327,0,0,0,1762,0,0,0
1814.29,218,782,0.0219,1762,202,187,66,327,0,0,0,1762,0,0,0
1815.48,218,782,0.0218,1762,202,187,66,327,0,0,0,1762,0,0,0
1816.73,218,782,0.0223,1762,202,187,66,327,0,0,0,1762,0,0,0
1817.93,218,782,0.0240,1762,202,187,66,327,0,0,0,1762,0,0,0
1819.13,219,781,0.0219,1762,202,187,65,327,0,0,0,1762,0,0,0
1820.35,220,780,0.0257,1762,201,187,65,327,0,0,0,1762,0,0,0
1821.59,220,780,0.0236,1762,201,187,65,327,0,0,0,1762,0,0,0
1822.83,220,780,0.0257,1762,201,187,65,327,0,0,0,1762,0,0,0
1824.01,220,780,0.0256,1762,201,187,65,327,0,0,0,1762,0,0,0
1825.22,220,780,0.0246,1762,201,187,66,326,0,0,0,1762,0,2,0
1826.44,220,780,0.0275,1762,201,187,66,326,0,0,0,1762,0,2,0
1827.66,220,780,0.0284,1762,201,187,66,326,0,0,0,1762,0,0,0
1828.85,220,780,0.0294,1762,201,187,66,326,0,0,0,1762,0,0,0
1830.09,220,780,0.0291,1762,201,187,67,325,0,0,0,1762,0,2,0
1831.31,220,780,0.0285,1762,201,187,67,325,0,0,0,1762,0,2,0
1832.39,220,780,0.0308,1762,201,187,67,325,0,0,0,1762,0,2,0
1833.42,220,780,0.0328,1762,201,187,67,325,0,0,0,1762,0,2,0
1834.85,220,780,0.0351,1762,201,187,67,325,0,0,0,1762,0,0,0
1836.29,220,780,0.0384,1762,201,187,67,325,0,0,0,1762,0,0,0
1837.73,220,780,0.0399,1762,201,187,67,325,0,0,0,1762,0,0,0
1838.76,220,780,0.0385,1762,201,187,67,325,0,0,0,1762,0,0,0
1839.77,220,780,0.0398,1762,201,187,67,325,0,0,0,1762,0,0,0
1841.26,220,780,0.0379,1762,201,187,67,325,0,0,0,1762,0,0,0
1842.73,220,780,0.0399,1762,201,187,67,325,0,0,0,1762,0,2,0
1843.73,220,780,0.0392,1762,201,187,67,325,0,0,0,1762,0,2,0
1844.74,220,780,0.0392,1762,201,187,67,325,0,0,0,1762,0,0,0
1845.95,220,780,0.0400,1762,201,187,67,325,0,0,0,1762,0,0,0
1847.04,221,779,0.0382,1762,201,186,67,325,0,0,0,1762,0,0,0
1848.06,221,779,0.0377,1762,201,186,67,325,0,0,0,1762,0,0,0
1849.50,221,779,0.0384,1762,201,186,67,325,0,0,0,1762,0,0,0
1850.91,221,779,0.0359,1762,201,186,67,325,0,0,0,1762,0,0,0
1851.95,222,778,0.0356,1762,201,185,67,325,0,0,0,1762,0,0,0
1853.42,223,777,0.0331,1762,200,185,67,325,0,0,0,1762,0,0,0
1854.92,223,777,0.0346,1762,200,185,67,325,0,0,0,1762,0,0,2
1856.73,224,776,0.0326,1762,200,185,66,325,0,0,0,1762,0,0,2
1857.98,224,776,0.0340,1762,200,185,67,324,0,0,0,1762,0,2,2
1859.21,224,776,0.0323,1762,200,185,67,324,0,0,0,1762,0,0,2
1860.45,225,775,0.0337,1762,199,185,67,324,0,0,0,1762,0,0,2
1861.74,227,773,0.0294,1762,199,185,65,324,0,0,0,1762,0,0,0
1862.96,227,773,0.0303,1762,199,185,65,324,0,0,0,1762,0,0,0
1864.15,227,773,0.0308,1762,199,185,65,324,0,0,0,1762,0,0,0
1865.34,227,773,0.0296,1762,199,185,65,324,0,0,0,1762,0,0,0
1866.53,227,773,0.0317,1762,199,185,65,324,0,0,0,1762,0,0,0
1867.70,227,773,0.0312,1762,199,185,65,324,0,0,0,1762,0,0,0
1868.89,228,772,0.0289,1762,199,184,65,324,0,0,0,1762,0,0,0
1870.13,228,772,0.0314,1762,199,184,65,324,0,0,0,1762,0,0,0
1871.60,228,772,0.0323,1762,199,184,65,324,0,0,0,1762,0,0,0
1872.85,228,772,0.0332,1762,199,184,65,324,0,0,0,1762,0,0,0
1874.09,228,772,0.0328,1764,199,184,66,323,0,2,0,1764,0,0,0
1875.30,229,771,0.0310,1764,199,184,65,323,0,0,0,1764,0,0,0
1876.68,230,770,0.0288,1764,199,184,65,322,0,0,0,1764,0,0,0
1877.92,230,770,0.0271,1764,199,184,65,322,0,0,0,1764,0,0,0
1879.10,230,770,0.0273,1766,199,184,65,322,0,0,0,1766,0,0,0
1880.28,230,770,0.0273,1766,199,184,65,322,0,0,0,1766,0,0,0
1881.51,231,769,0.0254,1766,199,184,65,321,0,0,0,1766,0,0,0
1882.82,231,769,0.0250,1766,199,184,65,321,0,0,0,1766,0,0,0
1884.01,231,769,0.0258,1766,199,184,65,321,0,0,0,1766,0,0,0
1885.18,231,769,0.0265,1766,199,184,65,321,0,0,0,1766,0,0,0
1886.49,231,769,0.0264,1766,199,184,65,321,0,0,0,1766,0,0,0
1887.73,231,769,0.0269,1766,199,184,65,321,0,0,0,1766,2,0,0
1888.89,232,768,0.0266,1766,199,184,64,321,0,0,0,1766,2,0,0
1890.07,232,768,0.0273,1766,199,184,64,321,0,0,0,1766,2,0,0
1891.27,232,768,0.0264,1766,199,184,64,321,0,0,0,1766,2,0,0
1892.47,232,768,0.0270,1766,199,184,65,320,0,0,0,1766,2,2,0
1893.67,232,768,0.0261,1766,199,184,65,320,0,0,0,1766,0,2,0
1894.89,232,768,0.0266,1766,199,184,65,320,0,0,0,1766,0,0,0
1896.07,232,768,0.0258,1766,199,184,65,320,0,0,0,1766,0,0,0
1897.33,232,768,0.0300,1766,199,184,65,320,0,0,0,1766,0,0,0
1898.51,232,768,0.0283,1766,199,184,65,320,0,0,0,1766,0,0,0
1899.69,232,768,0.0294,1766,199,184,65,320,0,0,0,1766,0,0,0
1900.88,232,768,0.0284,1766,199,184,65,320,0,0,0,1766,0,0,0
1902.14,232,768,0.0292,1766,199,184,65,320,0,0,0,1766,0,0,0
1903.33,232,768,0.0285,1766,199,184,65,320,0,0,0,1766,0,0,0
1904.54,232,768,0.0280,1766,199,184,65,320,0,0,0,1766,0,0,0
1905.73,233,767,0.0269,1766,198,184,65,320,0,0,0,1766,2,0,0
1907.06,234,766,0.0252,1766,198,183,65,320,0,0,0,1766,2,0,0
1908.34,234,766,0.0246,1766,198,183,65,320,0,0,0,1766,2,2,0
1909.55,234,766,0.0245,1766,198,183,65,320,0,0,0,1766,2,2,0
1910.73,234,766,0.0270,1766,198,183,65,320,0,0,0,1766,2,0,0
1911.94,234,766,0.0292,1766,198,183,65,320,0,0,0,1766,0,0,0
1913.11,234,766,0.0308,1766,198,183,65,320,0,0,0,1766,0,0,0
1914.30,234,766,0.0307,1766,198,183,65,320,0,0,0,1766,0,0,0
1915.50,234,766,0.0285,1766,198,183,65,320,0,0,0,1766,2,0,0
1916.71,235,765,0.0290,1766,197,183,65,320,0,0,0,1766,2,0,0
1917.94,235,765,0.0283,1766,197,183,65,320,0,0,0,1766,2,0,0
1919.14,235,765,0.0294,1766,197,183,65,320,0,0,0,1766,2,0,0
1920.32,235,765,0.0293,1766,197,183,65,320,0,0,0,1766,2,0,0
1921.56,235,765,0.0287,1766,197,183,65,320,0,0,0,1766,0,0,0
1922.74,236,764,0.0273,1766,196,183,65,320,0,0,0,1766,0,0,0
1923.93,236,764,0.0272,1766,196,183,65,320,0,0,0,1766,0,0,0
1925.16,239,761,0.0210,1766,195,182,64,320,0,0,0,1766,0,0,0
1926.43,239,761,0.0209,1766,195,182,64,320,0,0,0,1766,0,0,0
1927.64,239,761,0.0210,1766,195,182,64,320,0,0,0,1766,0,0,0
1928.80,239,761,0.0212,1766,195,182,64,320,0,0,0,1766,0,0,0
1929.96,239,761,0.0228,1766,195,182,64,320,0,0,0,1766,0,0,0
1931.13,239,761,0.0228,1766,195,182,64,320,0,0,0,1766,0,0,0
1932.32,239,761,0.0228,1766,195,182,64,320,0,0,0,1766,0,0,0
1933.51,239,761,0.0230,1766,195,182,64,320,0,0,0,1766,0,0,0
1934.68,240,760,0.0215,1766,195,181,64,320,0,0,0,1766,0,0,0
1935.91,240,760,0.0209,1766,195,181,64,320,0,0,0,1766,0,0,0
1937.13,241,759,0.0189,1766,195,180,64,320,0,0,0,1766,0,0,0
1938.30,241,759,0.0193,1766,195,180,64,320,0,0,0,1766,0,0,0
1939.52,241,759,0.0185,1766,195,180,64,320,0,0,0,1766,0,0,0
1940.73,241,759,0.0190,1766,195,180,65,319,0,0,0,1766,0,2,0
1942.04,242,758,0.0169,1766,195,180,64,319,0,0,0,1766,0,0,0
1943.21,242,758,0.0186,1766,195,180,64,319,0,0,0,1766,0,0,0
1944.39,242,758,0.0196,1766,195,180,64,319,0,0,0,1766,0,0,0
1945.56,242,758,0.0223,1766,195,180,64,319,0,0,0,1766,0,0,0
1946.76,242,758,0.0210,1766,195,180,64,319,0,0,0,1766,0,0,0
1947.93,242,758,0.0207,1766,195,180,64,319,0,0,0,1766,0,0,0
1949.15,242,758,0.0209,1766,195,180,64,319,0,0,0,1766,0,0,0
1950.33,242,758,0.0226,1766,195,180,64,319,0,0,0,1766,0,0,0
1951.51,242,758,0.0241,1766,195,180,64,319,0,0,0,1766,0,0,0
1952.67,242,758,0.0228,1766,195,180,64,319,0,0,0,1766,0,0,0
1953.82,242,758,0.0211,1766,195,180,64,319,0,0,0,1766,0,0,0
1955.01,242,758,0.0215,1766,195,180,64,319,0,0,0,1766,0,0,0
1956.17,243,757,0.0224,1766,195,179,64,319,0,0,0,1766,0,0,0
1957.36,243,757,0.0222,1766,195,179,64,319,0,0,0,1766,0,0,0
1958.57,243,757,0.0227,1766,195,179,64,319,0,0,0,1766,0,0,0
1959.74,243,757,0.0232,1766,195,179,64,319,0,0,0,1766,0,0,0
1960.91,243,757,0.0229,1766,195,179,64,319,0,0,0,1766,0,0,0
1962.10,243,757,0.0242,1766,195,179,64,319,0,0,0,1766,0,0,0
1963.25,243,757,0.0230,1766,195,179,64,319,0,0,0,1766,0,0,0
1964.42,243,757,0.0232,1766,195,179,64,319,0,0,0,1766,0,0,0
1965.58,243,757,0.0216,1766,195,179,64,319,0,0,0,1766,0,0,0
1966.76,243,757,0.0219,1766,195,179,64,319,0,0,0,1766,0,0,0
1967.90,243,757,0.0217,1766,195,179,64,319,0,0,0,1766,0,0,0
1969.07,243,757,0.0217,1766,195,179,64,319,0,0,0,1766,0,0,0
1970.26,243,757,0.0225,1766,195,179,64,319,0,0,0,1766,0,0,0
1971.47,243,757,0.0224,1766,195,179,64,319,0,0,0,1766,0,0,0
1972.63,244,756,0.0236,1766,195,179,63,319,0,0,0,1766,0,0,0
1973.88,244,756,0.0237,1766,194,180,63,319,0,0,2,1766,0,0,0
1975.06,244,756,0.0226,1766,194,180,63,319,0,0,2,1766,0,0,0
1976.23,244,756,0.0231,1766,194,180,63,319,0,0,0,1766,0,0,0
1977.45,245,755,0.0258,1766,194,179,63,319,0,0,0,1766,0,0,0
1978.65,245,755,0.0268,1766,194,179,63,319,0,0,0,1766,0,0,0
1979.82,245,755,0.0235,1766,194,179,63,319,0,0,0,1766,0,0,0
1980.98,245,755,0.0266,1766,194,179,63,319,0,0,0,1766,0,0,0
1982.17,245,755,0.0270,1766,194,179,63,319,0,0,0,1766,0,0,0
1983.32,245,755,0.0286,1766,194,179,63,319,0,0,0,1766,0,0,0
1984.48,245,755,0.0292,1766,194,179,63,319,0,0,0,1766,0,0,0
1985.75,245,755,0.0327,1766,194,179,63,319,0,0,0,1766,0,0,0
1987.18,246,754,0.0325,1766,193,179,63,319,0,0,0,1766,0,0,0
1988.38,246,754,0.0332,1766,193,179,63,319,0,0,0,1766,0,0,0
1989.53,246,754,0.0307,1766,193,179,63,319,0,0,0,1766,0,0,0
1990.69,246,754,0.0307,1766,193,179,63,319,0,0,0,1766,0,0,0
1991.91,246,754,0.0314,1766,193,179,63,319,0,0,0,1766,0,0,0
1992.95,246,754,0.0350,1768,193,179,63,319,0,0,0,1768,0,0,0
1994.12,246,754,0.0332,1768,193,179,63,319,0,0,0,1768,0,0,0
1995.32,247,753,0.0296,1768,193,179,63,318,0,0,0,1768,0,0,0
1996.54,247,753,0.0300,1768,193,179,63,318,0,0,0,1768,0,0,0
1997.75,247,753,0.0285,1768,193,179,63,318,0,0,0,1768,0,0,0
1998.90,248,752,0.0277,1768,192,179,63,318,0,0,0,1768,0,0,0
2000.11,248,752,0.0261,1768,192,179,63,318,0,0,0,1768,0,0,0
2001.28,248,752,0.0283,1768,192,179,63,318,0,0,0,1768,0,0,0
2002.45,248,752,0.0276,1768,192,179,63,318,0,0,0,1768,0,0,0
2003.62,248,752,0.0318,1768,192,179,63,318,0,0,0,1768,0,0,0
2004.78,248,752,0.0308,1768,192,179,63,318,0,0,0,1768,0,0,0
2005.92,248,752,0.0324,1768,192,179,63,318,0,0,0,1768,0,0,0
2007.10,248,752,0.0341,1768,192,179,63,318,0,0,0,1768,0,0,0
2008.26,248,752,0.0346,1768,191,180,63,318,0,0,2,1768,0,0,0
2009.34,248,752,0.0361,1768,191,180,63,318,0,0,2,1768,0,0,0
2010.53,248,752,0.0349,1768,191,180,63,318,0,0,2,1768,0,0,0
2011.69,248,752,0.0343,1768,191,180,63,318,0,0,0,1768,0,0,0
2012.88,248,752,0.0334,1768,191,180,63,318,0,0,0,1768,0,0,0
2014.07,248,752,0.0362,1768,191,180,63,318,0,0,0,1768,0,2,0
2015.32,248,752,0.0356,1768,191,180,63,318,0,0,0,1768,0,2,0
2016.51,248,752,0.0351,1768,191,180,63,318,0,0,0,1768,0,0,0
2017.71,248,752,0.0362,1768,191,180,63,318,0,0,0,1768,0,0,0
2018.86,248,752,0.0365,1768,191,180,64,317,0,0,0,1768,0,2,0
2020.06,248,752,0.0360,1768,191,180,64,317,0,0,0,1768,0,2,0
2021.24,248,752,0.0387,1768,191,180,64,317,0,0,0,1768,0,0,0
2022.42,248,752,0.0391,1768,191,180,64,317,0,0,0,1768,0,0,0
2023.58,248,752,0.0392,1768,191,180,64,317,0,0,0,1768,0,0,0
2024.76,248,752,0.0396,1768,191,180,65,316,0,0,0,1768,0,2,0
2025.99,248,752,0.0380,1768,191,180,65,316,0,0,0,1768,0,0,0
2027.19,248,752,0.0399,1768,191,180,65,316,0,0,0,1768,0,0,0
2028.37,248,752,0.0417,1768,191,180,65,316,0,0,0,1768,0,0,0
2029.54,249,751,0.0403,1768,191,180,65,315,0,0,0,1768,0,0,0
2030.75,250,750,0.0389,1768,190,180,65,315,0,0,0,1768,0,0,0
2032.00,250,750,0.0378,1768,190,180,66,314,0,2,0,1768,0,0,0
2033.20,250,750,0.0378,1768,190,180,66,314,0,2,0,1768,0,0,0
2034.38,250,750,0.0374,1768,190,180,66,314,0,0,0,1768,0,0,0
2035.58,251,749,0.0357,1768,190,179,66,314,0,0,0,1768,0,0,0
2036.83,251,749,0.0375,1768,190,179,66,314,0,0,0,1768,0,0,0
2038.02,252,748,0.0380,1768,189,179,66,314,0,0,0,1768,0,0,0
2039.25,253,747,0.0370,1768,189,179,66,313,0,0,0,1768,0,0,0
2040.46,253,747,0.0348,1768,189,179,66,313,0,0,0,1768,0,0,0
2041.65,253,747,0.0347,1768,189,179,66,313,0,0,0,1768,0,0,0
2042.91,254,746,0.0339,1768,189,179,65,313,0,0,0,1768,0,0,0
2044.11,254,746,0.0361,1768,189,179,65,313,0,0,0,1768,0,0,0
2045.28,254,746,0.0376,1768,189,179,65,313,0,0,0,1768,0,0,0
2046.42,254,746,0.0360,1768,189,179,65,313,0,0,0,1768,0,0,0
2047.61,255,745,0.0339,1768,188,179,65,313,0,0,0,1768,0,0,0
2048.77,255,745,0.0334,1768,188,179,65,313,0,0,0,1768,0,0,0
2049.94,255,745,0.0330,1768,188,179,65,313,0,0,0,1768,0,0,0
2051.11,256,744,0.0308,1768,188,179,64,313,0,0,0,1768,0,0,0
2052.27,256,744,0.0304,1768,188,179,64,313,0,0,0,1768,0,0,0
2053.49,256,744,0.0326,1768,188,179,64,313,0,0,0,1768,0,0,0
2054.64,256,744,0.0318,1768,188,179,64,313,0,0,0,1768,0,0,0
2055.78,257,743,0.0301,1768,188,179,63,313,0,0,0,1768,0,0,0
2056.94,257,743,0.0308,1768,188,179,63,313,0,0,0,1768,0,0,0
2058.20,258,742,0.0299,1768,187,179,63,313,0,0,0,1768,0,0,0
2059.41,258,742,0.0293,1768,187,179,63,313,0,0,0,1768,0,0,0
2060.57,258,742,0.0299,1768,187,179,63,313,0,0,0,1768,0,0,0
2061.71,258,742,0.0297,1768,187,179,63,313,0,0,0,1768,0,0,0
2062.88,258,742,0.0292,1768,187,179,63,313,0,0,0,1768,0,0,0
2064.07,259,741,0.0260,1768,187,178,63,313,0,0,0,1768,2,0,0
2065.20,259,741,0.0277,1768,187,178,63,313,0,0,0,1768,2,0,0
2066.46,259,741,0.0269,1768,187,178,63,313,0,0,0,1768,2,2,0
2067.64,259,741,0.0270,1768,187,178,63,313,0,0,0,1768,2,2,0
2068.78,259,741,0.0273,1768,187,178,63,313,0,0,0,1768,2,0,0
2069.93,260,740,0.0282,1768,187,177,63,313,0,0,0,1768,2,0,0
2071.12,260,740,0.0274,1768,187,177,63,313,0,0,0,1768,0,0,0
2072.28,260,740,0.0274,1768,187,177,64,312,0,0,0,1768,0,2,0
2073.50,260,740,0.0260,1768,187,177,65,311,0,0,0,1768,0,4,0
2074.67,260,740,0.0269,1768,187,177,65,311,0,0,0,1768,0,2,0
2075.84,260,740,0.0294,1768,187,177,65,311,0,0,0,1768,0,0,0
2076.98,260,740,0.0278,1768,187,177,65,311,0,0,0,1768,0,0,0
2078.14,260,740,0.0278,1768,187,177,65,311,0,0,0,1768,0,0,0
2079.29,260,740,0.0281,1768,187,177,65,311,0,0,0,1768,0,0,0
2080.47,260,740,0.0284,1768,187,177,65,311,0,0,0,1768,0,0,0
2081.64,260,740,0.0279,1768,187,177,66,310,0,2,0,1768,0,0,0
2082.81,262,738,0.0240,1768,187,176,66,309,0,2,0,1768,0,0,0
2083.99,262,738,0.0247,1768,187,176,66,309,0,0,0,1768,0,0,0
2085.18,262,738,0.0257,1768,187,176,66,309,0,0,0,1768,0,0,0
2086.33,263,737,0.0233,1768,186,176,66,309,0,0,0,1768,0,0,0
2087.51,263,737,0.0237,1768,186,176,66,309,0,0,0,1768,0,0,0
2088.66,263,737,0.0263,1768,186,176,66,309,0,0,0,1768,0,0,0
2089.78,263,737,0.0283,1768,186,176,66,309,0,0,0,1768,0,0,0
2090.94,263,737,0.0267,1768,186,176,66,309,0,0,0,1768,0,0,2
2092.09,263,737,0.0274,1768,186,176,66,309,0,0,0,1768,0,0,2
2093.26,264,736,0.0258,1768,185,176,66,309,0,0,0,1768,0,0,2
2094.41,264,736,0.0258,1768,185,176,66,309,0,0,0,1768,0,0,2
2095.61,264,736,0.0257,1768,185,176,66,309,0,0,0,1768,0,0,2
2096.79,264,736,0.0250,1768,185,176,66,309,0,0,0,1768,0,0,2
2097.94,264,736,0.0256,1768,185,176,66,309,0,0,0,1768,0,0,0
2099.08,264,736,0.0258,1768,185,176,66,309,0,0,0,1768,0,0,0
2100.21,265,735,0.0242,1768,185,176,65,309,0,0,0,1768,0,0,0
2101.36,265,735,0.0251,1768,185,176,65,309,0,0,0,1768,0,0,0
2102.62,265,735,0.0246,1768,185,176,65,309,0,0,0,1768,0,0,0
2103.76,265,735,0.0250,1768,185,176,65,309,0,0,0,1768,0,0,0
2104.93,267,733,0.0217,1768,185,176,63,309,0,0,0,1768,0,0,0
2106.08,267,733,0.0233,1768,185,176,63,309,0,0,0,1768,0,0,0
2107.30,267,733,0.0226,1768,185,176,63,309,0,0,0,1768,0,0,0
2108.45,267,733,0.0234,1768,185,176,63,309,0,0,0,1768,0,0,0
2109.60,267,733,0.0235,1768,185,176,63,309,0,0,0,1768,0,0,0
2110.74,267,733,0.0234,1768,185,176,63,309,0,0,0,1768,0,0,0
2111.89,267,733,0.0222,1768,185,176,63,309,0,0,0,1768,0,0,0
2113.03,267,733,0.0224,1768,185,176,63,309,0,0,0,1768,0,0,0
2114.16,267,733,0.0217,1768,185,176,63,309,0,0,0,1768,0,0,0
2115.30,267,733,0.0229,1768,185,176,63,309,0,0,0,1768,0,2,0
2116.48,267,733,0.0233,1768,185,176,63,309,0,0,0,1768,0,2,0
2117.69,267,733,0.0251,1768,185,176,63,309,0,0,0,1768,0,0,0
2118.87,267,733,0.0245,1768,185,176,63,309,0,0,0,1768,0,0,0
2120.03,268,732,0.0225,1768,184,176,63,309,0,0,0,1768,0,0,0
2121.19,268,732,0.0214,1768,184,176,63,309,0,0,0,1768,0,0,0
2122.35,268,732,0.0241,1768,184,176,63,309,0,0,0,1768,0,0,0
2123.56,268,732,0.0244,1768,184,176,63,309,0,0,0,1768,0,0,0
2124.73,268,732,0.0242,1768,184,176,63,309,0,0,0,1768,0,0,0
2125.89,268,732,0.0237,1768,184,176,63,309,0,0,0,1768,0,0,0
2127.04,268,732,0.0234,1768,184,176,63,309,0,0,0,1768,0,0,0
2128.21,268,732,0.0244,1768,184,176,63,309,0,0,0,1768,0,0,0
2129.34,268,732,0.0239,1768,184,176,63,309,0,0,0,1768,0,0,0
2130.48,268,732,0.0234,1768,184,176,63,309,0,0,0,1768,0,0,0
