Time(s),TotalEscaped,ActiveAgents,AverageSpeed,MaxCongestion,Exit_Exit_Sub3,Exit_Exit_Sub2,Exit_Exit_Sub1,Exit_Exit_Sub_Main,Zone_ZoneSensor stair (1),Zone_ZoneSensor stair,Zone_ZoneSensor (1),Zone_ZoneSensor stair (3),Zone_ZoneSensor stair (2),Zone_ZoneSensor stair (10),Zone_ZoneSensor stair (9),Zone_ZoneSensor stair (11),Zone_ZoneSensor stair (6),Zone_ZoneSensor stair (7),Zone_ZoneSensor stair (4)_noSmartSign,Zone_ZoneSensor stair (8)
4144.45,706,294,0.1179,1350,76,72,31,115,0,0,1350,0,0,0,0,580,0,0,0,0
4145.63,706,294,0.1184,1350,76,72,31,115,0,0,1350,0,0,0,0,580,0,0,0,0
4146.82,706,294,0.1154,1350,76,72,31,115,0,0,1350,0,0,0,0,580,0,0,0,0
4148.00,707,293,0.1103,1350,76,72,31,114,0,0,1350,0,0,0,0,580,0,0,0,0
4149.09,707,293,0.1121,1350,76,73,31,113,0,2,1350,0,0,0,0,580,0,0,0,0
4150.29,707,293,0.1168,1350,76,73,31,113,0,0,1350,0,0,0,0,580,0,0,0,0
4151.48,707,293,0.1238,1350,76,73,31,113,0,0,1350,0,0,0,0,580,0,0,0,0
4152.52,707,293,0.1271,1350,76,73,31,113,0,0,1350,0,0,0,0,580,0,2,0,0
4153.53,708,292,0.1247,1350,76,73,30,113,0,0,1350,0,0,0,0,580,0,2,0,0
4154.66,708,292,0.1301,1350,75,73,30,113,0,0,1350,0,0,0,0,582,0,0,0,0
4155.89,709,291,0.1283,1350,75,73,30,113,0,0,1350,0,0,0,0,582,0,0,0,0
4156.95,709,291,0.1214,1350,75,73,30,113,0,0,1350,0,0,0,0,582,0,2,0,0
4157.95,709,291,0.1234,1350,75,73,31,112,0,0,1350,0,0,0,0,582,0,4,0,0
4159.02,709,291,0.1252,1350,75,73,31,112,0,0,1350,0,0,0,0,582,0,2,0,0
4160.02,709,291,0.1254,1350,75,73,31,112,0,0,1350,0,0,0,0,582,0,0,0,0
4161.20,709,291,0.1259,1350,75,73,31,112,0,0,1350,0,0,0,0,582,0,0,0,0
4162.40,710,290,0.1186,1350,75,73,31,111,0,0,1350,0,0,0,0,582,0,0,0,0
4163.47,710,290,0.1233,1350,75,73,31,111,0,0,1350,0,0,0,0,582,0,0,0,0
4164.49,711,289,0.1186,1350,75,73,30,111,0,0,1350,0,0,0,0,582,0,0,0,0
4165.51,711,289,0.1160,1350,75,73,30,111,0,0,1350,0,0,0,0,582,0,0,0,0
4166.68,711,289,0.1279,1350,75,73,30,111,0,0,1350,0,0,0,0,582,0,0,0,0
4167.85,712,288,0.1238,1350,75,73,29,111,0,0,1350,0,0,0,0,582,0,0,0,0
4168.91,712,288,0.1244,1350,75,73,29,111,0,0,1350,0,0,0,0,582,0,0,0,0
4170.09,712,288,0.1393,1350,75,73,29,111,0,0,1350,0,0,0,0,582,0,0,4,0
4171.27,713,287,0.1393,1350,75,73,29,110,0,0,1350,0,0,0,0,582,0,0,4,0
4172.30,713,287,0.1380,1350,75,73,29,110,0,0,1350,0,0,0,0,582,0,0,4,0
4173.50,713,287,0.1385,1350,75,73,29,110,0,0,1350,0,0,0,0,582,0,0,4,0
4174.68,713,287,0.1394,1350,75,73,29,110,0,0,1350,0,0,0,0,582,0,0,4,0
4175.84,713,287,0.1374,1352,75,73,29,110,0,0,1352,0,0,0,0,582,0,0,2,0
4177.02,714,286,0.1346,1352,75,72,29,110,0,0,1352,0,0,0,0,582,0,0,0,0
4178.07,714,286,0.1347,1352,75,72,29,110,0,0,1352,0,0,0,0,582,0,0,0,0
4179.26,714,286,0.1368,1352,75,72,29,110,0,0,1352,0,0,0,0,582,0,0,0,0
4180.37,714,286,0.1392,1350,75,72,29,110,0,0,1350,0,0,0,0,582,0,0,0,0
4181.53,714,286,0.1422,1350,75,72,29,110,0,0,1350,0,0,0,0,582,0,0,0,0
4182.69,714,286,0.1439,1350,75,72,29,110,0,0,1350,0,0,0,0,582,0,0,0,0
4183.89,715,285,0.1430,1350,75,72,28,110,0,0,1350,0,0,0,0,582,0,0,0,0
4184.98,715,285,0.1461,1350,75,72,28,110,0,0,1350,0,0,0,0,582,0,0,0,0
4186.17,715,285,0.1451,1350,75,72,28,110,0,0,1350,0,0,0,0,582,0,0,0,0
4187.33,715,285,0.1515,1350,75,72,28,110,0,0,1350,0,0,0,0,582,0,0,0,0
4188.52,716,284,0.1430,1350,75,72,27,110,0,0,1350,0,0,0,0,582,0,0,0,0
4189.55,717,283,0.1464,1350,75,72,26,110,0,0,1350,0,0,0,0,582,0,0,0,0
4190.57,720,280,0.1346,1350,75,71,24,110,0,0,1350,0,0,0,0,582,0,0,0,0
4191.73,721,279,0.1255,1352,75,71,24,109,0,0,1352,0,0,0,0,582,0,0,0,0
4192.75,723,277,0.1196,1352,75,71,23,108,0,0,1352,0,0,0,0,582,0,0,0,0
4193.77,723,277,0.1208,1354,75,71,23,108,0,0,1354,0,0,0,0,582,0,0,0,0
4195.29,724,276,0.1199,1354,75,71,24,106,0,0,1354,0,0,0,0,582,0,0,0,2
4196.30,724,276,0.1148,1354,74,71,24,106,0,0,1354,0,0,0,0,584,0,0,0,0
4197.48,724,276,0.1128,1354,74,71,25,105,0,0,1354,0,0,0,0,584,0,2,0,0
4198.67,725,275,0.1141,1354,74,71,25,105,0,0,1354,0,0,0,0,584,0,2,0,0
4199.85,725,275,0.1212,1354,74,71,25,105,0,0,1354,0,0,0,0,584,0,0,0,0
4200.99,725,275,0.1249,1354,74,71,25,105,0,0,1354,0,0,0,0,584,0,0,0,0
4202.15,725,275,0.1245,1354,73,71,25,105,0,0,1354,0,0,0,0,586,0,0,0,0
4203.31,725,275,0.1264,1354,73,71,25,105,0,0,1354,0,0,0,0,586,0,0,0,0
4204.44,727,273,0.1149,1354,72,71,25,105,0,0,1354,0,0,0,0,586,0,0,0,0
4205.64,727,273,0.1197,1354,72,71,25,105,0,0,1354,0,0,0,0,586,0,0,0,0
4206.82,727,273,0.1218,1354,72,71,25,105,0,0,1354,0,0,0,0,586,0,0,0,0
4207.96,727,273,0.1195,1354,72,71,25,105,0,0,1354,0,0,0,0,586,0,0,0,0
4209.11,727,273,0.1224,1354,72,71,25,105,0,0,1354,0,0,0,0,586,0,0,0,0
4210.26,727,273,0.1211,1354,72,71,25,105,0,0,1354,0,0,0,0,586,0,0,0,0
4211.41,727,273,0.1208,1354,72,71,25,105,0,0,1354,0,0,0,0,586,0,2,0,0
4212.55,727,273,0.1183,1354,72,71,25,105,0,0,1354,0,0,0,0,586,0,0,0,0
4213.71,727,273,0.1330,1354,72,71,25,105,0,0,1354,0,0,0,0,586,0,0,0,0
4214.84,728,272,0.1280,1354,71,71,25,105,0,0,1354,0,0,0,0,586,0,0,0,0
4216.01,728,272,0.1395,1354,71,71,25,105,0,0,1354,0,0,0,0,586,0,0,0,0
4217.15,728,272,0.1378,1354,71,71,26,104,0,0,1354,0,0,0,0,586,0,0,0,2
4218.32,728,272,0.1366,1354,71,71,26,104,0,0,1354,0,0,0,0,586,2,0,0,0
4219.32,728,272,0.1370,1354,71,71,26,104,0,0,1354,0,0,0,0,586,4,0,0,0
4220.47,728,272,0.1371,1354,71,71,26,104,0,0,1354,0,0,0,0,586,4,0,0,0
4221.59,728,272,0.1383,1354,71,71,26,104,0,0,1354,0,0,0,0,586,4,0,0,0
4222.73,728,272,0.1374,1354,71,71,26,104,0,0,1354,0,0,0,0,586,4,0,0,0
4223.88,728,272,0.1419,1354,71,71,26,104,0,0,1354,0,0,0,0,586,2,0,0,0
4224.88,728,272,0.1408,1354,71,71,26,104,0,0,1354,0,0,0,0,586,0,0,0,2
4226.01,728,272,0.1389,1354,71,71,26,104,0,0,1354,0,0,0,0,586,0,0,0,0
4227.13,728,272,0.1425,1354,71,71,26,104,0,0,1354,0,0,0,0,586,0,0,0,0
4228.30,728,272,0.1424,1354,71,71,26,104,0,0,1354,0,0,0,0,586,0,0,0,0
4229.47,729,271,0.1375,1354,71,71,25,104,0,0,1354,0,0,0,0,586,0,0,0,0
4230.65,729,271,0.1378,1354,71,71,25,104,0,0,1354,0,0,0,0,586,0,0,0,0
4231.82,729,271,0.1513,1354,71,71,26,103,0,0,1354,0,0,0,0,586,2,0,0,2
4232.98,729,271,0.1464,1354,71,71,26,103,0,0,1354,0,0,0,0,586,2,2,0,0
4234.16,729,271,0.1471,1354,71,71,26,103,0,0,1354,0,0,0,0,586,4,0,0,0
4235.17,729,271,0.1532,1354,71,71,26,103,0,0,1354,0,0,0,0,586,4,0,0,0
4236.31,729,271,0.1556,1356,71,71,26,103,0,0,1356,0,0,0,0,586,4,0,0,0
4237.51,732,268,0.1326,1356,71,69,27,101,0,0,1356,0,0,0,0,586,2,2,0,0
4238.51,732,268,0.1336,1356,70,69,27,101,0,0,1356,0,0,0,0,588,2,0,0,0
4239.52,733,267,0.1305,1356,70,69,27,101,0,0,1356,0,0,0,0,588,2,0,0,0
4240.53,733,267,0.1351,1356,70,69,27,101,0,0,1356,0,0,0,0,588,2,2,0,0
4241.56,733,267,0.1452,1356,70,69,27,101,0,0,1356,0,0,0,0,588,2,2,0,0
4242.67,734,266,0.1390,1356,70,69,26,101,0,0,1356,0,0,0,0,588,2,0,0,0
4243.80,734,266,0.1415,1356,70,69,26,101,0,0,1356,0,0,0,0,588,2,0,0,0
4244.96,734,266,0.1364,1356,70,69,26,101,0,0,1356,0,0,0,0,588,2,0,0,0
4246.08,735,265,0.1310,1358,70,69,26,100,0,0,1358,0,0,0,0,588,0,0,0,0
4247.22,735,265,0.1321,1358,70,69,26,100,0,0,1358,0,0,0,0,588,0,0,0,0
4248.40,735,265,0.1321,1358,70,69,26,100,0,0,1358,0,0,0,0,588,0,2,0,0
4249.89,737,263,0.1303,1358,70,67,26,100,0,0,1358,0,0,0,0,588,2,0,0,0
4250.93,737,263,0.1278,1358,70,67,26,100,0,0,1358,0,0,0,0,588,2,0,0,0
4252.06,737,263,0.1287,1358,70,67,26,100,0,0,1358,0,0,0,0,588,2,0,0,0
4253.18,738,262,0.1240,1358,70,66,26,100,0,0,1358,0,0,0,0,588,2,0,0,0
4254.18,738,262,0.1245,1358,70,66,26,100,0,0,1358,0,0,0,0,588,2,0,0,0
4255.27,738,262,0.1227,1358,70,66,26,100,0,0,1358,0,0,0,0,588,0,0,0,0
4256.46,738,262,0.1255,1358,70,66,28,98,0,0,1358,0,0,0,0,588,0,4,0,0
4257.55,738,262,0.1267,1358,70,66,28,98,0,0,1358,0,0,0,0,588,0,2,0,0
4258.69,739,261,0.1257,1358,69,65,28,98,0,0,1358,0,0,0,0,590,0,0,0,0
4259.81,740,260,0.1169,1358,69,65,28,98,0,0,1358,0,0,0,0,590,0,0,0,0
4260.95,740,260,0.1153,1358,69,65,28,98,0,0,1358,0,0,0,0,590,0,0,2,0
4262.05,741,259,0.1125,1358,69,64,28,98,0,0,1358,0,0,0,0,590,0,0,2,0
4263.20,741,259,0.1147,1358,69,64,28,98,0,0,1358,0,0,0,0,590,0,0,2,0
4264.33,742,258,0.1129,1358,69,64,27,98,0,0,1358,0,0,0,0,590,0,0,2,0
4265.48,742,258,0.1093,1358,69,64,27,98,0,0,1358,0,0,0,0,590,0,0,2,0
4266.59,742,258,0.1097,1358,69,64,27,98,0,0,1358,0,0,0,0,590,0,0,0,0
4267.68,744,256,0.0974,1358,69,63,26,98,0,0,1358,0,0,0,0,590,0,0,0,0
4268.68,745,255,0.0904,1358,69,63,25,98,0,0,1358,0,0,0,0,590,0,0,0,0
4269.83,745,255,0.0917,1358,69,63,25,98,0,0,1358,0,0,0,0,590,0,0,0,0
4270.94,745,255,0.1106,1360,69,63,25,98,0,0,1360,0,0,0,0,590,0,0,0,0
4272.05,745,255,0.1102,1360,69,63,25,98,0,0,1360,0,0,0,0,590,0,0,0,0
4273.16,746,254,0.1083,1360,69,63,25,97,0,0,1360,0,0,0,0,590,0,0,0,0
4274.30,746,254,0.1042,1360,69,63,25,97,0,0,1360,0,0,0,0,590,0,0,0,0
4275.43,746,254,0.1148,1360,69,63,25,97,2,0,1360,0,0,0,0,590,0,0,0,0
4276.52,746,254,0.1075,1360,69,63,25,97,2,0,1360,0,0,0,0,590,0,0,0,0
4277.62,746,254,0.1140,1360,69,63,26,96,0,0,1360,0,0,0,0,590,0,2,0,0
4278.72,746,254,0.1110,1360,69,63,26,96,0,0,1360,0,0,0,0,590,0,2,0,0
4279.85,747,253,0.1082,1360,69,63,25,96,0,0,1360,0,0,0,0,590,0,0,0,0
4280.99,747,253,0.1216,1360,69,63,25,96,0,0,1360,0,0,0,0,590,0,0,0,0
4282.06,747,253,0.1261,1360,69,63,25,96,0,0,1360,0,0,0,0,590,0,0,0,0
4283.15,748,252,0.1175,1360,69,62,25,96,0,0,1360,0,0,0,0,590,0,0,0,0
4284.30,748,252,0.1306,1360,69,62,25,96,0,0,1360,0,0,0,0,590,0,0,0,0
4285.38,748,252,0.1346,1360,69,62,25,96,0,0,1360,0,0,0,0,590,0,0,0,0
4286.48,749,251,0.1309,1360,69,62,24,96,0,0,1360,0,0,0,0,590,0,0,0,0
4287.62,750,250,0.1305,1360,69,62,23,96,0,0,1360,0,0,0,0,590,0,0,0,0
4288.77,750,250,0.1256,1360,69,62,23,96,0,0,1360,0,0,0,0,590,0,0,0,0
4289.85,750,250,0.1352,1360,69,62,23,96,0,0,1360,0,0,0,0,590,0,0,0,0
4290.94,750,250,0.1348,1360,69,62,23,96,0,0,1360,0,0,0,0,590,0,0,0,0
4292.05,750,250,0.1307,1360,69,62,23,96,0,2,1360,0,0,0,0,590,0,0,0,0
4293.14,750,250,0.1383,1360,69,62,23,96,0,2,1360,0,0,0,0,590,0,0,0,0
4294.29,750,250,0.1466,1360,69,62,23,96,0,0,1360,0,0,0,0,590,0,0,0,0
4295.39,750,250,0.1545,1360,69,62,23,96,0,0,1360,0,0,0,0,590,0,0,0,0
4296.47,750,250,0.1675,1360,69,62,23,96,0,0,1360,0,0,0,0,590,0,0,0,0
4297.55,750,250,0.1747,1360,69,62,23,96,0,0,1360,0,0,0,0,590,0,0,0,0
4298.64,750,250,0.1708,1360,69,62,23,96,0,0,1360,0,0,0,0,590,0,0,0,0
4299.71,750,250,0.1790,1360,69,62,23,96,0,0,1360,0,0,0,0,590,0,0,0,0
4300.81,750,250,0.1769,1360,69,62,23,96,0,0,1360,0,0,0,0,590,0,0,0,0
4301.91,750,250,0.1782,1360,69,62,24,95,0,0,1360,0,0,0,0,590,0,0,0,2
4303.01,751,249,0.1722,1360,69,61,24,95,0,0,1360,0,0,0,0,590,0,0,0,0
4304.18,751,249,0.1802,1360,69,61,24,95,0,0,1360,0,0,0,0,590,0,0,0,0
4305.27,751,249,0.1796,1360,69,61,24,95,0,0,1360,0,0,0,0,590,0,0,0,0
4306.39,752,248,0.1732,1362,68,61,24,94,0,0,1362,0,0,0,0,592,0,0,0,0
4307.54,755,245,0.1651,1362,68,60,24,93,0,0,1362,0,0,0,0,592,0,0,0,0
4308.69,756,244,0.1625,1362,68,60,23,93,0,0,1362,0,0,0,0,592,0,0,0,0
4309.85,756,244,0.1724,1362,68,60,23,93,0,0,1362,0,0,0,0,592,2,0,0,0
4310.94,756,244,0.1736,1362,68,60,23,93,0,0,1362,0,0,0,0,592,2,0,0,0
4311.99,756,244,0.1755,1362,68,60,23,93,0,0,1362,0,0,0,0,592,2,0,0,0
4313.06,756,244,0.1789,1362,68,60,23,93,0,0,1362,0,0,0,0,592,2,0,0,0
4314.14,756,244,0.1757,1362,68,60,23,93,0,0,1362,0,0,0,0,592,2,0,0,0
4315.24,756,244,0.1806,1362,68,60,23,93,0,0,1362,0,0,0,0,592,0,0,0,0
4316.39,757,243,0.1694,1362,67,60,23,93,0,0,1362,0,0,0,0,592,0,0,0,0
4317.47,757,243,0.1703,1362,67,60,23,93,0,0,1362,0,0,0,0,592,0,0,0,0
4318.48,758,242,0.1814,1362,67,59,23,93,0,0,1362,0,0,0,0,592,0,2,0,0
4319.64,759,241,0.1827,1362,67,59,24,91,0,0,1362,0,0,0,0,592,0,0,0,2
4320.72,759,241,0.1903,1362,67,59,24,91,0,0,1362,0,0,0,0,592,0,0,0,0
4321.81,759,241,0.1893,1362,67,59,24,91,0,0,1362,0,0,0,0,592,0,0,0,0
4322.91,759,241,0.1868,1362,66,59,24,91,0,0,1362,0,0,0,0,594,0,0,0,0
4324.08,760,240,0.1837,1362,66,59,25,90,0,0,1362,0,0,0,0,594,0,0,0,2
4325.18,760,240,0.1775,1362,66,59,26,89,0,0,1362,0,0,0,0,594,0,0,0,4
4326.27,760,240,0.1769,1362,65,59,26,89,0,0,1362,0,0,0,0,596,0,0,0,0
4327.33,763,237,0.1610,1362,65,58,26,88,0,0,1362,0,0,0,0,596,0,0,0,0
4328.42,763,237,0.1709,1362,64,58,26,88,0,0,1362,0,0,0,0,598,0,0,0,0
4329.56,763,237,0.1699,1364,64,58,26,88,0,0,1364,0,0,0,0,598,0,0,0,0
4330.69,764,236,0.1692,1364,64,58,26,88,0,0,1364,0,0,0,0,598,0,0,0,0
4331.74,765,235,0.1705,1364,64,58,26,87,0,0,1364,0,0,0,0,598,0,0,0,0
4332.85,765,235,0.1719,1364,63,58,26,87,0,0,1364,0,0,0,0,600,0,0,0,0
4333.95,765,235,0.1691,1364,63,58,27,86,0,0,1364,0,0,0,0,600,0,0,0,2
4335.02,766,234,0.1614,1364,62,58,27,86,0,0,1364,0,0,0,0,602,0,0,0,0
4336.15,767,233,0.1618,1364,62,58,27,86,0,0,1364,0,0,0,0,602,0,2,0,0
4337.27,767,233,0.1603,1366,62,58,27,86,0,0,1366,0,0,0,0,602,0,0,0,0
4338.42,768,232,0.1580,1366,61,58,28,84,0,0,1366,0,0,0,0,604,0,2,0,0
4339.52,769,231,0.1574,1366,61,58,28,84,0,0,1366,0,0,0,0,604,0,2,0,0
4340.65,769,231,0.1574,1366,61,58,28,84,0,0,1366,0,0,0,0,604,0,2,0,0
4341.71,769,231,0.1631,1366,61,58,28,84,0,0,1366,0,0,0,0,604,0,4,0,0
4342.76,769,231,0.1619,1366,61,58,28,84,0,0,1366,0,0,0,0,604,0,0,0,0
4343.81,769,231,0.1695,1366,61,58,28,84,0,0,1366,0,0,0,0,604,0,0,0,0
4344.87,769,231,0.1775,1366,60,58,28,84,0,0,1366,0,0,0,0,606,0,0,0,0
4345.91,769,231,0.1738,1366,60,58,28,84,0,0,1366,0,0,0,0,606,0,0,0,0
4346.97,770,230,0.1716,1366,60,58,28,84,0,0,1366,0,0,0,0,606,0,0,0,0
4347.99,770,230,0.1794,1366,60,58,28,84,0,0,1366,0,0,0,0,606,0,0,0,0
4349.09,770,230,0.1842,1366,60,58,28,84,0,0,1366,0,0,0,0,606,0,0,0,0
4350.13,770,230,0.1814,1366,60,58,28,84,0,0,1366,0,0,0,0,606,0,2,0,0
4351.18,770,230,0.1850,1366,60,58,28,84,0,0,1366,0,0,0,0,606,0,2,0,0
4352.22,770,230,0.1926,1368,60,58,28,84,0,0,1368,0,0,0,0,606,0,0,0,0
4353.25,771,229,0.1858,1368,60,58,28,83,0,0,1368,0,0,0,0,606,0,0,0,0
4354.31,771,229,0.1885,1368,60,58,28,83,0,0,1368,0,0,0,0,606,0,0,0,0
4355.39,774,226,0.1727,1368,60,57,26,83,0,0,1368,0,0,0,0,606,0,0,0,0
4356.44,774,226,0.1784,1368,60,57,26,83,0,0,1368,0,0,0,0,606,0,0,0,0
4357.51,774,226,0.1753,1368,60,57,26,83,0,0,1368,0,0,0,0,606,2,0,0,0
4358.55,775,225,0.1850,1368,60,56,26,83,0,0,1368,0,0,0,0,606,2,0,0,0
4359.69,775,225,0.1847,1368,60,56,26,83,0,0,1368,0,0,0,0,606,2,0,0,0
4360.73,775,225,0.1839,1368,59,56,26,83,0,0,1368,0,0,0,0,608,2,0,0,0
4361.77,775,225,0.2114,1368,59,56,26,83,0,0,1368,0,0,0,0,608,2,0,0,0
4362.83,776,224,0.2079,1368,59,56,27,82,0,0,1368,0,0,0,2,608,2,0,0,0
4363.90,776,224,0.2100,1368,59,56,27,82,0,0,1368,0,0,0,2,608,2,0,0,0
4364.99,778,222,0.1979,1368,59,55,27,81,0,0,1368,0,0,0,0,608,2,0,0,2
4366.07,779,221,0.1932,1368,59,55,27,80,0,0,1368,0,0,0,0,608,2,0,0,0
4367.12,780,220,0.1993,1368,59,55,26,80,0,0,1368,0,0,0,0,608,2,0,0,0
4368.18,780,220,0.1944,1368,59,55,26,80,0,0,1368,0,0,0,0,608,2,0,0,0
4369.22,781,219,0.1869,1368,59,55,25,80,0,0,1368,0,0,0,0,608,0,0,0,0
4370.25,781,219,0.1895,1368,59,55,25,80,0,0,1368,0,0,0,0,608,0,0,0,0
4371.31,781,219,0.1903,1368,59,55,25,80,0,0,1368,0,0,0,0,608,0,0,0,0
4372.45,783,217,0.1829,1368,57,55,23,80,0,0,1368,0,0,0,0,612,0,0,0,0
4373.47,784,216,0.1729,1368,57,55,23,80,0,0,1368,0,0,0,0,612,0,0,0,0
4374.55,785,215,0.1682,1368,57,55,23,80,0,0,1368,0,0,0,0,612,0,0,0,0
4375.59,786,214,0.1660,1368,57,54,23,80,0,0,1368,0,0,0,0,612,0,0,0,0
4376.63,786,214,0.1598,1368,57,54,23,80,0,0,1368,0,0,0,0,612,2,0,0,0
4377.67,786,214,0.1747,1368,57,54,23,80,0,0,1368,0,0,0,0,612,2,0,0,0
4378.69,786,214,0.1705,1368,57,54,23,80,0,0,1368,0,0,0,0,612,2,0,0,2
4379.77,787,213,0.1611,1368,55,54,24,79,0,0,1368,0,0,0,0,614,2,0,0,4
4380.91,790,210,0.1529,1368,54,53,24,79,0,0,1368,0,0,0,0,614,2,2,0,2
4381.99,791,209,0.1399,1368,54,53,23,79,0,0,1368,0,0,0,0,614,2,2,0,0
4383.14,791,209,0.1444,1368,54,53,23,79,0,0,1368,0,0,0,0,614,0,0,0,0
4384.20,791,209,0.1409,1368,54,53,24,78,0,0,1368,0,0,0,0,614,0,2,0,0
4385.20,791,209,0.1517,1368,54,53,24,78,0,0,1368,0,0,0,0,614,0,2,0,0
4386.21,791,209,0.1538,1368,54,53,25,77,0,0,1368,0,0,0,0,614,0,0,0,2
4387.23,791,209,0.1580,1368,54,53,26,76,0,0,1368,0,0,0,0,614,0,0,0,2
4388.36,791,209,0.1592,1368,54,53,26,76,0,0,1368,0,0,0,0,614,0,0,0,0
4389.37,791,209,0.1640,1368,54,53,26,76,0,0,1368,0,0,0,0,614,0,0,0,0
4390.51,791,209,0.1673,1368,54,53,26,76,0,0,1368,0,0,0,0,614,0,0,0,0
4391.51,791,209,0.1756,1368,54,53,26,76,0,0,1368,0,0,0,0,614,0,0,0,0
4392.66,791,209,0.1871,1370,54,53,26,76,0,0,1370,0,0,0,0,614,0,0,0,0
4393.80,791,209,0.1757,1370,54,53,26,76,0,0,1370,0,0,0,0,614,0,0,0,0
4394.85,793,207,0.1693,1370,54,52,26,75,0,0,1370,0,0,0,0,614,0,0,0,0
4395.87,793,207,0.1751,1370,54,52,26,75,0,0,1370,0,0,0,0,614,0,2,0,0
4396.90,793,207,0.1736,1370,54,52,26,75,0,0,1370,0,0,0,0,614,0,2,2,0
4398.05,793,207,0.1790,1370,54,52,26,75,0,0,1370,0,0,0,0,614,0,0,2,0
4399.21,793,207,0.1792,1370,54,52,26,75,0,0,1370,0,0,0,0,614,0,0,2,0
4400.36,794,206,0.1741,1370,54,52,25,75,0,0,1370,0,0,0,0,614,0,0,2,0
4401.38,794,206,0.1822,1370,54,52,25,75,0,0,1370,0,0,0,0,614,0,0,2,0
4402.38,794,206,0.1898,1370,54,52,25,75,0,0,1370,0,0,0,0,614,0,2,2,0
4403.44,794,206,0.1844,1370,54,52,25,75,0,0,1370,0,0,0,0,614,0,2,0,0
4404.48,794,206,0.1862,1370,54,52,25,75,0,0,1370,0,0,0,0,614,2,2,0,0
4405.65,794,206,0.1911,1370,54,52,25,75,0,0,1370,0,0,0,0,614,2,0,0,0
4406.79,794,206,0.1883,1370,54,52,25,75,0,0,1370,0,0,0,0,614,2,0,0,0
4407.91,794,206,0.1868,1370,54,52,25,75,0,0,1370,0,0,0,0,614,2,0,0,0
4409.07,795,205,0.1938,1370,54,52,25,74,0,0,1370,0,0,0,0,614,2,2,0,0
4410.10,795,205,0.1920,1370,54,52,25,74,0,0,1370,0,0,0,0,614,0,2,0,0
4411.15,795,205,0.1953,1370,54,52,25,74,0,0,1370,0,0,0,0,614,0,0,0,0
4412.15,795,205,0.1956,1370,54,52,25,74,0,0,1370,0,0,0,0,614,0,0,0,0
4413.29,795,205,0.2154,1370,54,52,25,74,0,0,1370,0,0,0,0,614,0,0,0,0
4414.46,795,205,0.2103,1370,54,52,25,74,0,0,1370,0,0,0,0,614,0,0,0,0
4415.61,796,204,0.2122,1370,54,52,24,74,0,0,1370,0,0,0,0,614,0,0,0,0
4416.62,797,203,0.2068,1370,53,52,24,74,0,0,1370,0,0,0,0,614,0,0,0,0
4417.75,797,203,0.2066,1370,53,52,24,74,0,0,1370,0,0,0,0,614,0,0,0,0
4418.76,797,203,0.2059,1370,53,52,24,74,0,0,1370,0,0,0,0,614,0,0,0,0
4419.92,797,203,0.2057,1370,53,52,24,74,0,0,1370,0,0,0,0,614,0,0,0,0
4421.06,797,203,0.2044,1370,53,52,24,74,0,0,1370,0,0,0,0,614,0,0,0,0
4422.21,797,203,0.2009,1370,53,52,24,74,0,0,1370,0,0,0,0,614,0,0,0,0
4423.26,798,202,0.2071,1370,53,51,25,73,0,0,1370,0,0,0,0,614,0,2,2,0
4424.26,798,202,0.2042,1370,53,51,25,73,0,0,1370,0,0,0,0,614,0,0,2,0
4425.31,798,202,0.2067,1370,53,51,25,73,0,0,1370,0,0,0,0,614,0,0,2,0
4426.45,799,201,0.2001,1370,53,51,24,73,0,0,1370,0,0,0,0,614,0,0,2,0
4427.62,800,200,0.2025,1370,53,51,23,73,0,0,1370,0,0,0,0,614,0,2,2,0
4428.68,800,200,0.1995,1370,53,51,23,73,0,0,1370,0,0,0,0,614,0,2,2,0
4429.83,800,200,0.2088,1370,53,51,23,73,0,0,1370,0,0,0,0,614,0,0,0,0
4430.96,800,200,0.2056,1370,53,51,23,73,0,0,1370,0,0,0,0,614,0,0,0,0
4432.09,800,200,0.2053,1370,53,51,23,73,0,0,1370,0,0,0,0,614,0,0,0,0
4433.25,801,199,0.2025,1370,52,51,22,73,0,0,1370,0,0,0,0,616,0,0,0,0
4434.27,803,197,0.1901,1370,52,51,21,73,0,0,1370,0,0,0,0,616,0,0,0,0
4435.40,803,197,0.1849,1370,52,51,21,73,0,0,1370,0,0,0,0,616,0,0,0,0
4436.43,803,197,0.1919,1370,52,51,22,72,0,0,1370,0,0,0,0,616,0,2,0,0
4437.59,804,196,0.2041,1370,51,51,22,72,0,0,1370,0,0,0,0,616,0,2,0,0
4438.73,806,194,0.2127,1370,51,50,21,72,0,0,1370,0,0,0,0,616,0,0,0,0
4439.74,806,194,0.2140,1370,51,50,21,72,0,0,1370,0,0,0,0,616,0,0,0,2
4440.91,807,193,0.2139,1370,51,50,20,72,0,0,1370,0,0,0,0,616,2,0,0,0
4442.08,807,193,0.2085,1370,51,50,20,72,0,0,1370,0,0,0,0,616,2,0,0,0
4443.18,807,193,0.2150,1370,51,50,20,72,0,0,1370,0,0,0,0,616,2,0,0,0
4444.30,807,193,0.2246,1370,51,50,20,72,0,0,1370,0,0,0,0,616,2,0,0,0
4445.42,807,193,0.2272,1370,51,50,20,72,0,0,1370,0,0,0,0,616,4,0,0,0
4446.45,807,193,0.2337,1370,51,50,20,72,0,0,1370,0,0,0,2,616,2,0,0,0
