Time(s),TotalEscaped,ActiveAgents,AverageSpeed,MaxCongestion,Exit_Exit_Sub3,Exit_Exit_Sub2,Exit_Exit_Sub1,Exit_Exit_Sub_Main,Zone_ZoneSensor stair,Zone_ZoneSensor stair (9),Zone_ZoneSensor (1),Zone_ZoneSensor stair (3),Zone_ZoneSensor stair (6),Zone_ZoneSensor stair (7),Zone_ZoneSensor stair (4)_noSmartSign
2715.90,419,581,0.0530,396,142,158,54,227,0,0,396,0,0,0,0
2717.10,419,581,0.0548,396,142,158,54,227,0,0,396,0,0,0,0
2718.25,419,581,0.0546,396,142,158,54,227,0,0,396,0,0,0,0
2719.41,419,581,0.0561,396,142,158,54,227,0,0,396,0,0,0,0
2720.57,419,581,0.0529,396,142,158,54,227,0,0,396,0,0,0,0
2721.76,419,581,0.0531,396,142,158,55,226,0,0,396,0,0,2,0
2722.95,419,581,0.0538,396,142,158,55,226,0,0,396,0,0,4,0
2724.13,419,581,0.0551,396,142,158,55,226,0,0,396,0,0,2,0
2725.30,419,581,0.0559,396,142,158,55,226,0,0,396,0,0,0,2
2726.48,419,581,0.0552,396,142,158,55,226,0,0,396,0,0,0,2
2727.66,420,580,0.0546,396,141,158,55,226,0,0,396,0,0,0,2
2728.85,420,580,0.0567,396,141,158,55,226,0,0,396,0,0,0,2
2730.02,421,579,0.0545,396,141,157,55,226,0,0,396,0,0,0,2
2731.24,421,579,0.0555,396,141,157,55,226,0,0,396,0,0,0,0
2732.40,422,578,0.0536,396,141,157,54,226,0,0,396,0,0,0,0
2733.57,422,578,0.0530,396,141,157,54,226,0,0,396,0,0,0,0
2734.76,422,578,0.0515,396,141,157,54,226,0,0,396,0,0,0,0
2735.94,422,578,0.0525,396,141,157,54,226,0,0,396,0,0,0,0
2737.17,422,578,0.0551,396,141,157,54,226,0,0,396,0,0,0,0
2738.36,425,575,0.0500,396,139,157,54,225,0,0,396,0,0,0,0
2739.58,425,575,0.0498,396,139,157,54,225,0,0,396,0,2,0,0
2740.72,426,574,0.0510,396,138,157,54,225,0,0,396,0,2,2,0
2741.95,426,574,0.0469,396,138,157,54,225,0,0,396,0,2,2,0
2743.12,426,574,0.0474,396,138,157,54,225,0,0,396,0,2,0,0
2744.28,426,574,0.0489,396,138,157,54,225,0,0,396,0,2,0,0
2745.42,426,574,0.0532,396,138,157,54,225,0,0,396,0,0,0,0
2746.58,426,574,0.0549,398,138,157,54,225,0,0,398,0,0,0,0
2747.72,427,573,0.0523,398,138,157,54,224,0,0,398,0,0,0,0
2748.78,427,573,0.0512,398,138,157,54,224,0,0,398,0,0,0,0
2749.85,427,573,0.0536,398,138,157,54,224,0,0,398,0,0,0,0
2751.01,428,572,0.0500,398,138,157,53,224,0,0,398,0,0,0,0
2752.20,428,572,0.0504,398,138,157,53,224,0,0,398,0,0,0,0
2753.37,429,571,0.0485,398,138,157,52,224,0,0,398,0,0,0,0
2754.64,429,571,0.0476,398,138,157,52,224,0,0,398,0,0,0,0
2755.78,429,571,0.0480,398,138,157,52,224,0,0,398,0,0,0,0
2756.93,429,571,0.0480,398,138,157,52,224,0,0,398,0,0,0,0
2758.10,430,570,0.0478,398,138,156,52,224,0,0,398,0,0,0,0
2759.30,430,570,0.0499,398,138,156,52,224,0,0,398,0,0,0,0
2760.51,431,569,0.0451,398,137,156,52,224,0,0,398,0,0,0,0
2761.70,431,569,0.0439,398,137,156,52,224,0,0,398,0,0,0,0
2762.86,431,569,0.0490,398,137,156,52,224,0,0,398,0,0,0,0
2764.73,432,568,0.0490,398,136,156,53,223,0,2,398,0,0,0,0
2765.94,433,567,0.0453,398,135,156,53,223,0,0,398,0,0,0,0
2767.13,433,567,0.0455,398,135,156,53,223,0,0,398,0,0,0,0
2768.28,433,567,0.0450,398,135,156,53,223,0,0,398,0,0,0,0
2769.42,434,566,0.0432,398,135,156,52,223,0,0,398,0,0,0,0
2770.60,434,566,0.0432,398,135,156,52,223,0,0,398,0,0,0,0
2771.77,434,566,0.0424,398,135,156,52,223,0,0,398,0,0,0,0
2772.90,434,566,0.0438,398,135,156,52,223,0,0,398,0,0,0,0
2774.05,434,566,0.0454,398,135,156,52,223,0,0,398,0,0,0,0
2775.22,434,566,0.0449,398,135,156,52,223,0,0,398,0,2,0,0
2776.39,434,566,0.0468,398,135,156,52,223,0,0,398,0,2,0,0
2777.55,434,566,0.0456,398,135,156,52,223,0,0,398,0,2,0,0
2778.71,434,566,0.0464,398,135,156,52,223,0,0,398,0,2,0,0
2779.85,434,566,0.0483,398,135,156,52,223,0,0,398,0,2,0,0
2781.34,434,566,0.0514,398,135,156,53,222,0,0,398,0,0,2,0
2782.52,434,566,0.0507,398,135,156,53,222,0,0,398,0,0,2,0
2783.69,434,566,0.0512,398,135,156,53,222,0,0,398,0,0,0,0
2784.84,434,566,0.0512,398,135,156,53,222,0,0,398,0,0,0,0
2786.00,434,566,0.0516,398,135,156,53,222,0,0,398,0,0,0,0
2787.16,434,566,0.0510,398,135,156,53,222,0,0,398,0,0,0,0
2788.29,434,566,0.0514,398,135,156,53,222,0,0,398,0,0,0,0
2789.44,434,566,0.0507,398,135,156,53,222,0,0,398,0,0,0,0
2790.59,434,566,0.0523,398,135,156,53,222,0,0,398,0,0,0,0
2791.75,434,566,0.0507,398,135,156,53,222,0,0,398,0,0,0,0
2792.89,434,566,0.0527,400,135,156,53,222,0,0,400,0,0,0,0
2794.06,435,565,0.0502,400,135,155,53,222,0,0,400,0,0,0,0
2795.23,436,564,0.0480,400,135,155,53,221,0,0,400,0,0,0,0
2796.43,436,564,0.0482,400,135,155,53,221,0,0,400,0,0,0,0
2797.59,437,563,0.0460,400,135,154,53,221,0,0,400,0,0,2,0
2798.75,437,563,0.0488,400,135,154,53,221,0,0,400,0,0,2,0
2799.95,438,562,0.0460,400,134,154,53,221,0,0,400,0,0,0,0
2801.13,438,562,0.0471,400,134,154,53,221,0,0,400,0,0,0,0
2802.33,438,562,0.0476,400,134,154,53,221,0,0,400,0,0,0,0
2803.50,438,562,0.0506,400,134,154,53,221,0,0,400,0,0,0,0
2804.70,439,561,0.0471,400,133,154,53,221,0,0,400,0,0,0,0
2805.84,439,561,0.0463,400,133,154,53,221,0,0,400,0,0,0,0
2807.10,439,561,0.0458,400,133,154,53,221,0,0,400,0,0,0,0
2808.25,439,561,0.0459,400,133,154,53,221,0,0,400,0,0,0,0
2809.43,440,560,0.0426,400,132,154,55,219,0,0,400,0,0,4,0
2810.58,440,560,0.0432,400,132,154,55,219,0,0,400,0,0,2,0
2811.74,440,560,0.0446,400,132,154,55,219,0,0,400,0,0,0,0
2812.87,440,560,0.0446,400,132,154,55,219,0,0,400,0,0,0,0
2813.99,441,559,0.0446,400,132,154,54,219,0,0,400,0,0,0,0
2815.17,442,558,0.0406,400,132,154,54,218,0,0,400,0,0,0,0
2816.34,442,558,0.0421,400,132,154,55,217,0,2,400,0,0,0,0
2817.50,442,558,0.0466,400,132,154,55,217,0,0,400,0,2,0,0
2818.61,442,558,0.0466,400,132,154,55,217,0,0,400,0,2,0,0
2819.75,442,558,0.0465,400,132,154,55,217,0,0,400,0,2,0,0
2821.01,443,557,0.0461,400,131,154,55,217,0,0,400,0,2,0,0
2822.16,443,557,0.0434,400,131,154,55,217,0,0,400,0,2,0,0
2823.33,443,557,0.0427,400,131,154,55,217,0,0,400,0,0,0,0
2824.51,443,557,0.0435,400,131,154,55,217,0,0,400,0,0,0,0
2825.64,443,557,0.0443,400,131,154,55,217,0,0,400,0,0,0,0
2826.77,443,557,0.0430,400,131,154,55,217,0,0,400,0,0,0,0
2827.91,443,557,0.0435,400,131,154,55,217,0,0,400,0,0,0,0
2829.04,444,556,0.0405,400,131,154,54,217,0,0,400,0,0,0,2
2830.22,444,556,0.0435,400,131,154,54,217,0,0,400,0,0,0,2
2831.38,444,556,0.0428,400,131,154,54,217,0,0,400,0,0,0,2
2832.51,444,556,0.0442,400,131,154,54,217,0,0,400,0,0,0,2
2833.62,444,556,0.0447,400,131,154,54,217,0,0,400,0,0,0,4
2834.75,444,556,0.0445,400,131,154,54,217,0,0,400,0,0,0,4
2835.89,445,555,0.0420,400,131,153,54,217,0,0,400,0,0,0,2
2837.06,445,555,0.0394,400,131,153,54,217,0,0,400,0,0,0,2
2838.19,445,555,0.0414,400,131,153,55,216,0,0,400,0,0,2,2
2839.34,445,555,0.0410,400,131,153,55,216,0,0,400,0,0,0,2
2840.48,445,555,0.0416,400,131,153,55,216,0,0,400,0,0,0,0
2841.63,447,553,0.0415,400,131,153,53,216,0,0,400,0,0,0,0
2842.80,447,553,0.0407,400,131,153,53,216,0,0,400,0,0,0,0
2843.97,447,553,0.0451,400,131,153,53,216,0,0,400,0,0,0,0
2845.07,447,553,0.0430,400,131,153,53,216,0,0,400,0,0,0,0
2846.24,447,553,0.0428,400,131,153,53,216,0,0,400,0,0,0,0
2847.41,447,553,0.0427,400,131,154,53,215,2,0,400,0,0,0,0
2848.52,448,552,0.0399,400,131,153,53,215,2,0,400,0,0,0,0
2849.74,448,552,0.0427,400,131,153,53,215,0,0,400,0,0,2,0
2850.85,448,552,0.0409,400,131,153,53,215,0,0,400,0,0,2,0
2851.99,448,552,0.0419,400,131,153,53,215,0,0,400,0,0,0,0
2853.11,448,552,0.0407,400,131,153,53,215,0,0,400,0,0,2,0
2854.24,448,552,0.0398,400,131,153,53,215,0,0,400,0,0,0,0
2855.34,448,552,0.0397,400,131,153,53,215,0,0,400,0,0,0,0
2856.46,448,552,0.0416,400,131,153,53,215,0,0,400,0,0,0,0
2857.57,448,552,0.0428,400,131,153,53,215,0,0,400,0,0,0,0
2858.70,449,551,0.0422,400,130,153,53,215,0,0,400,0,0,0,0
2859.82,449,551,0.0403,400,130,153,53,215,0,0,400,0,0,0,0
2860.99,449,551,0.0407,400,130,153,54,214,0,0,400,0,0,2,0
2862.13,449,551,0.0404,400,130,153,54,214,0,0,400,0,0,0,0
2863.24,449,551,0.0407,400,130,153,54,214,0,0,400,0,0,0,0
2864.36,449,551,0.0414,400,130,153,54,214,0,0,400,0,0,0,0
2865.47,449,551,0.0417,400,130,153,54,214,0,0,400,0,0,0,0
2866.62,449,551,0.0440,400,130,153,54,214,0,0,400,0,0,0,0
2867.76,449,551,0.0451,400,130,153,54,214,0,0,400,0,0,0,0
2868.89,450,550,0.0414,400,130,153,53,214,0,0,400,0,0,0,0
2870.00,450,550,0.0405,400,130,153,53,214,0,0,400,0,0,0,0
2871.25,450,550,0.0421,400,130,153,53,214,0,0,400,0,0,0,0
2872.35,450,550,0.0406,400,130,153,53,214,0,0,400,0,0,0,0
2873.46,450,550,0.0395,400,130,153,53,214,0,0,400,0,0,0,0
2874.58,450,550,0.0389,400,130,153,53,214,0,0,400,0,0,0,2
2875.71,450,550,0.0392,400,130,153,53,214,0,0,400,0,0,0,2
2876.85,450,550,0.0392,400,130,153,53,214,0,0,400,0,0,0,2
2877.98,450,550,0.0438,400,130,153,53,214,0,0,400,0,0,0,2
2879.12,450,550,0.0457,400,130,153,53,214,0,0,400,0,2,0,2
2880.23,451,549,0.0440,400,130,153,52,214,0,0,400,0,2,0,0
2881.39,453,547,0.0370,400,129,153,51,214,0,0,400,0,2,0,0
2882.54,453,547,0.0370,400,129,153,51,214,0,0,400,0,2,0,0
2883.66,453,547,0.0380,400,129,153,51,214,0,0,400,0,4,0,0
2884.80,453,547,0.0361,400,129,153,51,214,0,0,400,0,2,0,0
2885.93,453,547,0.0358,400,129,153,51,214,0,0,400,0,2,0,0
2887.06,453,547,0.0351,400,129,153,51,214,0,0,400,0,2,0,0
2888.17,453,547,0.0361,400,129,153,51,214,0,0,400,0,2,0,0
2889.28,453,547,0.0357,400,129,153,51,214,0,0,400,0,2,0,0
2890.45,453,547,0.0380,400,129,153,51,214,0,0,400,0,0,0,0
2891.55,454,546,0.0389,400,129,153,50,214,0,0,400,0,0,0,0
2892.68,454,546,0.0418,400,129,153,50,214,0,0,400,0,0,0,0
2893.79,454,546,0.0439,400,129,153,50,214,0,0,400,0,0,0,0
2894.90,455,545,0.0414,400,129,153,50,213,0,0,400,0,0,0,0
2896.03,456,544,0.0396,400,129,152,50,213,0,0,400,0,0,0,0
2897.16,456,544,0.0383,400,129,152,50,213,0,0,400,0,0,0,0
2898.33,457,543,0.0362,400,129,151,50,213,0,0,400,0,0,0,0
2899.46,457,543,0.0360,400,129,151,50,213,0,0,400,0,0,0,0
2900.60,457,543,0.0363,400,129,151,50,213,0,0,400,0,0,0,0
2901.75,457,543,0.0361,400,129,151,50,213,0,0,400,0,0,0,0
2902.89,458,542,0.0337,400,129,150,50,213,0,0,400,0,0,0,0
2904.00,458,542,0.0360,400,129,150,50,213,0,0,400,0,0,0,0
2905.12,458,542,0.0361,400,129,150,50,213,0,0,400,0,0,0,0
2906.25,459,541,0.0378,400,128,150,50,213,0,0,400,0,0,0,0
2907.41,459,541,0.0360,400,128,150,50,213,0,0,400,0,0,0,0
2908.53,459,541,0.0411,402,128,150,50,213,0,0,402,0,0,0,0
2909.64,460,540,0.0434,402,128,150,50,212,0,0,402,0,0,0,0
2910.75,460,540,0.0414,402,128,150,50,212,0,0,402,0,0,0,0
2911.95,460,540,0.0484,402,128,150,50,212,0,0,402,0,0,0,0
2913.07,460,540,0.0459,402,128,150,50,212,0,0,402,0,0,0,0
2914.16,460,540,0.0442,402,128,150,50,212,0,0,402,0,0,0,0
2915.27,460,540,0.0470,402,128,150,50,212,0,0,402,0,0,0,0
2916.36,460,540,0.0472,402,128,150,50,212,0,0,402,0,0,0,0
2917.50,460,540,0.0485,402,128,150,50,212,0,0,402,0,0,0,0
2918.60,460,540,0.0483,402,128,150,50,212,0,0,402,0,0,0,0
2919.70,460,540,0.0450,402,128,150,50,212,0,0,402,0,0,0,0
2920.84,460,540,0.0460,402,128,150,50,212,0,0,402,0,0,0,0
2921.95,460,540,0.0462,402,128,150,50,212,0,0,402,0,0,0,0
2923.06,460,540,0.0463,402,128,150,50,212,0,0,402,0,0,0,0
2924.16,460,540,0.0463,402,128,150,50,212,0,0,402,0,2,0,0
2925.27,460,540,0.0544,402,128,150,50,212,0,0,402,0,2,0,0
2926.36,460,540,0.0514,402,128,150,50,212,0,0,402,0,2,0,0
2927.53,460,540,0.0516,402,128,150,51,211,0,0,402,0,2,2,0
2928.62,460,540,0.0554,402,128,150,51,211,0,0,402,0,2,2,0
2929.71,460,540,0.0540,402,128,150,51,211,0,0,402,0,2,0,0
2930.82,460,540,0.0567,402,128,150,51,211,0,0,402,0,0,0,0
2931.98,460,540,0.0575,402,128,150,51,211,0,0,402,0,0,0,0
2933.13,460,540,0.0643,402,128,150,51,211,0,0,402,0,0,0,0
2934.26,460,540,0.0629,402,128,150,51,211,0,0,402,0,0,0,0
2935.38,460,540,0.0645,402,128,150,51,211,0,0,402,0,0,0,0
2936.47,460,540,0.0629,402,128,150,51,211,0,0,402,0,0,0,0
2937.62,460,540,0.0619,402,128,150,51,211,0,0,402,0,0,2,0
2938.73,460,540,0.0637,402,128,150,51,211,0,0,402,0,0,0,0
2939.82,460,540,0.0637,402,128,150,51,211,0,0,402,0,0,0,0
2940.97,460,540,0.0647,402,128,150,51,211,0,0,402,0,2,0,0
2942.10,460,540,0.0646,402,128,150,51,211,0,0,402,0,2,0,0
2943.24,461,539,0.0586,406,128,149,51,211,0,0,406,0,2,0,0
2944.33,461,539,0.0602,406,128,149,51,211,0,0,406,0,2,0,0
2945.41,461,539,0.0602,406,128,149,52,210,0,0,406,0,2,2,0
2946.50,461,539,0.0603,406,128,149,52,210,0,0,406,0,0,2,0
2947.66,461,539,0.0603,404,128,149,53,209,0,0,404,0,0,2,0
2948.77,462,538,0.0590,404,128,149,53,208,0,0,404,0,0,0,0
2949.85,462,538,0.0582,404,128,149,53,208,0,0,404,0,0,0,0
2950.99,462,538,0.0586,404,128,149,53,208,0,0,404,0,2,0,0
2952.14,462,538,0.0615,404,128,149,53,208,0,0,404,0,2,0,0
2953.23,462,538,0.0600,404,128,149,53,208,0,0,404,0,4,0,0
2954.38,462,538,0.0597,404,128,149,53,208,0,0,404,0,6,0,0
2955.53,462,538,0.0583,404,128,149,53,208,0,0,404,0,6,0,0
2956.65,463,537,0.0562,404,128,149,52,208,0,0,404,0,6,0,0
2957.76,463,537,0.0583,404,128,149,52,208,0,0,404,0,4,0,0
2958.91,464,536,0.0557,404,128,148,52,208,0,0,404,0,2,0,0
2960.01,465,535,0.0520,404,128,148,51,208,0,0,404,0,0,0,0
2961.15,465,535,0.0528,404,128,148,51,208,0,0,404,0,0,0,2
2962.26,465,535,0.0520,404,128,148,51,208,0,0,404,0,0,0,2
2963.40,465,535,0.0547,404,128,148,51,208,0,0,404,0,0,0,2
2964.49,465,535,0.0546,404,128,148,51,208,0,0,404,0,0,0,2
2965.61,466,534,0.0552,404,128,148,50,208,0,0,404,0,2,0,2
2966.70,466,534,0.0552,404,128,148,50,208,0,0,404,0,2,0,0
2967.86,466,534,0.0545,404,128,148,50,208,0,0,404,0,2,0,0
2968.99,466,534,0.0544,404,128,148,51,207,0,2,404,0,2,0,0
2970.10,467,533,0.0508,404,128,147,51,207,0,2,404,0,2,0,0
2971.24,467,533,0.0531,404,128,147,51,207,0,0,404,0,2,0,0
2972.44,469,531,0.0461,404,128,145,51,207,0,0,404,0,0,0,0
2973.53,469,531,0.0462,404,128,145,51,207,0,0,404,0,0,0,0
2974.65,469,531,0.0458,404,128,145,51,207,0,0,404,0,0,0,0
2975.75,469,531,0.0460,404,128,145,51,207,0,0,404,0,0,0,0
2976.85,469,531,0.0466,404,128,145,51,207,0,0,404,0,0,0,0
2977.98,469,531,0.0480,404,128,145,51,207,0,0,404,0,0,0,0
2979.10,470,530,0.0483,404,128,145,51,206,0,0,404,0,0,2,0
2980.22,471,529,0.0442,404,127,145,51,206,0,0,404,0,0,0,0
2981.34,471,529,0.0478,404,127,145,51,206,0,0,404,0,0,0,0
2982.43,472,528,0.0430,404,127,145,50,206,0,0,404,0,0,0,0
2983.52,472,528,0.0450,404,127,145,50,206,0,0,404,0,0,0,0
2984.63,473,527,0.0440,404,127,144,50,206,0,0,404,0,0,0,0
2985.73,473,527,0.0410,404,127,144,50,206,0,0,404,0,0,0,0
2986.82,473,527,0.0452,404,127,144,50,206,0,0,404,0,0,0,0
2987.90,473,527,0.0474,404,127,144,50,206,0,0,404,0,0,0,0
2988.97,473,527,0.0468,404,127,144,50,206,0,0,404,0,0,0,0
2990.05,473,527,0.0485,404,127,144,50,206,0,0,404,0,0,0,0
2991.15,473,527,0.0496,404,127,144,50,206,0,0,404,0,0,0,0
2992.22,473,527,0.0474,404,127,144,50,206,0,0,404,0,0,0,0
2993.45,473,527,0.0494,404,127,144,50,206,0,0,404,0,0,0,0
2994.52,473,527,0.0481,404,127,144,50,206,0,0,404,0,0,0,0
2995.60,473,527,0.0497,404,127,144,50,206,0,0,404,0,0,0,0
2996.67,473,527,0.0493,404,127,144,50,206,0,0,404,0,0,0,0
2997.76,473,527,0.0494,404,127,144,50,206,0,0,404,0,0,0,0
2998.88,473,527,0.0512,404,127,144,50,206,0,0,404,0,0,0,0
2999.97,473,527,0.0531,404,127,144,50,206,0,0,404,0,0,0,0
3001.07,473,527,0.0540,404,127,144,50,206,0,0,404,0,0,0,0
3002.15,473,527,0.0525,404,127,144,50,206,0,0,404,0,0,2,0
3003.25,473,527,0.0554,404,127,144,50,206,0,0,404,0,0,2,0
3004.35,473,527,0.0555,404,127,144,50,206,0,0,404,0,0,0,0
3005.42,473,527,0.0589,404,127,144,50,206,0,0,404,0,0,0,0
3006.50,473,527,0.0595,404,127,144,50,206,0,0,404,0,0,0,0
3007.61,473,527,0.0628,404,127,144,50,206,0,0,404,0,0,0,0
3008.69,473,527,0.0635,404,127,144,50,206,0,0,404,0,0,0,0
3009.78,475,525,0.0588,404,126,144,49,206,0,0,404,0,0,0,0
3010.92,476,524,0.0584,404,126,144,49,205,0,0,404,0,2,0,0
3012.03,476,524,0.0565,404,126,144,49,205,0,0,404,0,2,0,0
3013.22,476,524,0.0587,404,126,144,49,205,0,0,404,0,2,0,0
3014.28,476,524,0.0588,404,126,144,49,205,0,0,404,0,2,0,0
3015.34,476,524,0.0568,404,126,144,49,205,0,0,404,0,2,0,0
3016.46,477,523,0.0585,404,126,143,49,205,0,0,404,0,0,0,0
3017.57,477,523,0.0541,404,126,143,49,205,0,0,404,0,0,0,0
3018.66,477,523,0.0552,404,126,143,49,205,0,0,404,0,0,0,0
3019.73,477,523,0.0616,404,126,143,49,205,0,0,404,0,0,0,0
3020.84,477,523,0.0574,404,126,143,49,205,0,0,404,0,0,0,0
3021.91,477,523,0.0571,404,126,143,49,205,0,0,404,0,0,0,0
3022.99,477,523,0.0651,404,126,143,49,205,0,0,404,0,0,2,0
3024.11,477,523,0.0609,404,126,143,49,205,0,0,404,0,0,2,0
3025.18,477,523,0.0633,404,126,143,49,205,0,0,404,0,0,0,0
3026.26,477,523,0.0651,404,126,143,49,205,0,0,404,0,0,0,0
3027.34,477,523,0.0640,404,126,143,49,205,0,0,404,0,0,0,0
3028.42,477,523,0.0640,404,126,143,49,205,0,0,404,0,0,0,0
3029.50,478,522,0.0623,404,126,142,49,205,0,0,404,0,0,0,0
3030.60,478,522,0.0599,404,126,142,49,205,0,0,404,0,0,0,0
3031.67,479,521,0.0575,404,126,141,49,205,0,0,404,0,0,0,0
3032.76,479,521,0.0601,404,126,141,49,205,0,0,404,0,0,0,0
3033.87,480,520,0.0587,404,126,141,48,205,0,0,404,0,0,0,0
3034.98,480,520,0.0590,404,126,141,48,205,0,0,404,0,0,0,0
3036.08,482,518,0.0529,404,125,141,48,204,0,0,404,0,0,0,2
3037.19,482,518,0.0545,404,125,141,48,204,0,0,404,0,0,0,2
3038.26,483,517,0.0511,404,125,141,48,203,0,0,404,0,0,0,2
3039.32,483,517,0.0503,404,125,141,48,203,0,0,404,0,0,0,2
3040.45,483,517,0.0514,404,125,141,48,203,0,0,404,0,0,0,2
3041.50,483,517,0.0523,404,125,141,48,203,0,0,404,0,0,0,0
3042.58,483,517,0.0517,404,125,141,48,203,0,0,404,0,0,0,0
3043.68,483,517,0.0512,404,125,141,48,203,0,0,404,0,0,0,0
3044.75,483,517,0.0549,404,125,141,48,203,0,0,404,0,0,0,0
3045.83,484,516,0.0519,404,124,141,48,203,0,0,404,0,2,0,0
3046.98,485,515,0.0516,404,124,141,48,202,0,0,404,0,2,0,0
3048.12,485,515,0.0527,404,124,141,48,202,0,0,404,0,2,0,0
3049.20,486,514,0.0492,404,123,141,48,202,0,0,404,0,2,0,0
3050.31,486,514,0.0498,404,123,141,49,201,0,0,404,0,2,2,0
3051.42,487,513,0.0463,404,123,141,48,201,0,0,404,0,0,2,0
3052.52,487,513,0.0560,404,123,141,48,201,0,0,404,0,0,0,0
3053.64,487,513,0.0559,404,123,141,49,200,0,0,404,0,0,2,0
3054.72,487,513,0.0558,404,123,141,49,200,0,0,404,0,0,2,0
3055.80,487,513,0.0552,404,123,141,49,200,0,0,404,0,0,0,0
3056.85,487,513,0.0580,404,123,141,49,200,0,0,404,0,0,0,0
3057.92,487,513,0.0548,404,123,141,49,200,0,0,404,0,0,0,0
3058.98,487,513,0.0556,404,123,141,49,200,0,0,404,0,0,0,0
3060.04,487,513,0.0591,404,123,141,49,200,0,0,404,0,0,0,0
3061.11,487,513,0.0622,404,123,141,49,200,0,0,404,0,0,0,0
3062.17,487,513,0.0677,404,123,141,49,200,0,0,404,0,0,0,0
3063.26,487,513,0.0688,404,123,141,49,200,0,0,404,0,0,0,0
3064.39,489,511,0.0736,404,123,139,49,200,0,0,404,0,0,0,0
3065.53,490,510,0.0805,404,122,139,49,200,0,0,404,0,2,0,0
3066.64,491,509,0.0763,404,121,139,49,200,0,0,404,0,2,0,0
3067.75,491,509,0.0765,404,121,139,49,200,0,0,404,0,2,0,0
3068.84,491,509,0.0793,404,121,139,49,200,0,0,404,0,2,0,0
3069.90,491,509,0.0803,406,121,139,49,200,0,0,406,0,2,0,0
3070.95,491,509,0.0810,406,121,139,49,200,0,0,406,0,0,0,0
3072.00,491,509,0.0774,406,121,139,49,200,0,0,406,0,0,0,0
3073.07,492,508,0.0741,406,121,139,50,198,0,0,406,0,0,2,2
3074.18,492,508,0.0754,406,121,139,50,198,0,0,406,0,0,0,2
3075.24,492,508,0.0813,406,121,139,50,198,0,0,406,0,0,0,2
3076.29,492,508,0.0833,406,121,139,50,198,0,0,406,0,0,0,2
3077.34,492,508,0.0826,406,121,139,50,198,0,0,406,0,0,0,2
3078.41,493,507,0.0798,406,120,139,50,198,0,0,406,0,0,0,2
3079.51,493,507,0.0809,406,120,139,50,198,0,0,406,0,0,0,0
3080.56,493,507,0.0800,406,120,139,50,198,0,0,406,0,0,0,0
3081.63,493,507,0.0800,406,120,139,50,198,0,0,406,0,0,0,0
3082.70,494,506,0.0753,406,120,139,49,198,0,0,406,0,0,0,0
3083.80,495,505,0.0738,406,120,138,49,198,0,0,406,0,0,0,0
3084.89,497,503,0.0688,406,119,138,48,198,0,0,406,0,0,0,0
3086.11,497,503,0.0697,408,119,138,48,198,0,0,408,0,2,0,0
3087.30,498,502,0.0673,408,119,138,48,197,0,0,408,0,2,0,0
3088.39,498,502,0.0673,408,119,138,48,197,0,0,408,0,2,0,0
3089.49,498,502,0.0681,408,119,138,48,197,0,0,408,0,2,0,0
3090.53,498,502,0.0671,410,119,138,48,197,0,0,410,0,2,0,0
3091.59,499,501,0.0639,410,119,138,48,196,0,0,410,0,0,0,0
3092.69,500,500,0.0622,410,119,138,47,196,0,0,410,0,0,0,0
3093.79,500,500,0.0616,410,119,138,47,196,0,0,410,0,0,0,0
3094.94,500,500,0.0605,410,119,138,47,196,0,0,410,0,0,0,0
3095.97,500,500,0.0589,410,119,138,47,196,0,0,410,0,0,0,0
3096.99,500,500,0.0635,410,119,138,47,196,0,0,410,0,0,0,0
3098.01,500,500,0.0651,410,119,138,47,196,0,0,410,0,0,0,0
3099.05,500,500,0.0655,410,119,138,47,196,0,0,410,0,2,0,0
3100.10,500,500,0.0670,410,119,138,47,196,0,0,410,0,2,0,0
3101.14,500,500,0.0665,410,119,138,47,196,0,0,410,0,2,0,0
3102.19,502,498,0.0599,410,118,138,47,195,0,0,410,0,2,0,0
3103.28,502,498,0.0606,410,118,138,47,195,0,0,410,0,2,0,0
3104.33,504,496,0.0560,410,118,137,46,195,0,0,410,0,2,0,0
3105.39,504,496,0.0522,410,118,137,46,195,0,0,410,0,0,0,0
3106.47,505,495,0.0534,410,117,137,46,195,0,0,410,0,0,0,0
3107.50,505,495,0.0553,410,117,137,46,195,0,0,410,0,0,0,0
3108.65,505,495,0.0583,410,117,137,46,195,0,0,410,0,0,0,0
3109.69,505,495,0.0542,410,117,137,46,195,0,0,410,0,0,0,0
3110.74,505,495,0.0519,410,117,137,46,195,0,0,410,0,0,0,0
3111.76,505,495,0.0544,410,117,137,46,195,0,0,410,0,0,0,0
3112.78,505,495,0.0569,410,117,137,46,195,0,0,410,0,0,0,0
3113.82,505,495,0.0594,410,117,137,46,195,0,0,410,0,0,0,0
3114.85,505,495,0.0631,410,117,137,46,195,0,0,410,0,0,0,0
3115.95,506,494,0.0624,410,117,137,46,194,0,0,410,0,0,0,0
3116.97,506,494,0.0584,410,117,137,46,194,0,0,410,0,0,0,0
3118.12,507,493,0.0577,410,117,136,46,194,0,0,410,0,0,0,0
3119.24,507,493,0.0584,410,117,136,46,194,0,0,410,0,0,0,0
3120.28,507,493,0.0576,410,117,136,46,194,0,0,410,0,0,0,0
3121.31,508,492,0.0551,410,116,136,46,194,0,0,410,0,0,0,0
3122.39,508,492,0.0544,410,116,136,46,194,0,0,410,0,2,0,0
