Time(s),TotalEscaped,ActiveAgents,AverageSpeed,MaxCongestion,Exit_Exit_Sub3,Exit_Exit_Sub2,Exit_Exit_Sub1,Exit_Exit_Sub_Main,Zone_ZoneSensor stair,Zone_ZoneSensor (1),Zone_ZoneSensor stair (3),Zone_ZoneSensor stair (9),Zone_ZoneSensor stair (6),Zone_ZoneSensor stair (7),Zone_ZoneSensor stair (4)_noSmartSign
482.84,57,943,0.0209,1038,232,224,78,409,0,1038,0,0,0,0,0
484.10,57,943,0.0203,1038,232,224,78,409,0,1038,0,0,0,0,0
485.45,57,943,0.0221,1038,232,224,78,409,0,1038,0,0,0,0,0
487.14,57,943,0.0211,1038,232,224,78,409,0,1038,0,0,0,0,0
488.38,57,943,0.0225,1038,232,224,78,409,0,1038,0,0,0,0,0
489.74,57,943,0.0258,1038,232,224,78,409,0,1038,0,0,0,0,0
490.99,57,943,0.0261,1038,232,224,78,409,0,1038,0,0,0,0,0
492.32,57,943,0.0253,1038,232,224,78,409,0,1038,0,0,0,0,0
493.65,57,943,0.0248,1038,232,224,78,409,0,1038,0,0,0,0,0
495.03,58,942,0.0233,1038,232,223,78,409,0,1038,0,0,0,0,0
496.48,59,941,0.0218,1038,232,223,77,409,0,1038,0,0,2,0,0
497.88,60,940,0.0197,1038,232,223,76,409,0,1038,0,0,2,0,0
499.25,60,940,0.0207,1038,232,223,76,409,0,1038,0,0,4,0,0
500.67,60,940,0.0228,1038,232,223,76,409,0,1038,0,0,4,0,0
502.02,60,940,0.0229,1038,232,223,76,409,0,1038,0,0,4,0,0
503.36,61,939,0.0208,1038,231,223,76,409,0,1038,0,0,2,0,0
504.72,61,939,0.0211,1038,231,223,76,409,0,1038,0,0,2,0,0
506.10,61,939,0.0217,1038,231,223,76,409,0,1038,0,0,0,0,0
507.42,61,939,0.0221,1038,231,223,76,409,0,1038,0,0,0,0,0
508.77,62,938,0.0200,1038,231,223,75,409,0,1038,0,0,0,0,0
510.20,62,938,0.0195,1038,231,223,75,409,0,1038,0,0,0,0,0
511.21,62,938,0.0187,1038,231,223,75,409,0,1038,0,0,2,0,0
512.64,62,938,0.0184,1038,231,223,75,409,0,1038,0,2,2,0,0
513.99,62,938,0.0179,1038,231,223,75,409,0,1038,0,2,2,0,0
515.36,63,937,0.0167,1038,231,222,75,409,0,1038,0,0,2,0,0
516.70,63,937,0.0172,1038,231,222,75,409,0,1038,0,0,2,0,0
518.08,63,937,0.0184,1038,231,222,75,409,0,1038,0,0,0,2,0
519.44,64,936,0.0187,1038,231,221,75,409,0,1038,0,0,0,2,0
520.85,64,936,0.0181,1038,231,221,75,409,0,1038,0,0,0,0,0
522.19,64,936,0.0181,1038,231,221,75,409,0,1038,0,0,0,0,0
523.50,64,936,0.0186,1038,231,221,75,409,0,1038,0,0,0,0,0
524.84,65,935,0.0165,1038,231,220,75,409,0,1038,0,0,0,0,0
526.28,65,935,0.0167,1038,231,220,75,409,0,1038,0,0,0,0,0
527.63,65,935,0.0165,1038,231,220,75,409,0,1038,0,0,0,0,0
528.96,65,935,0.0165,1038,231,220,75,409,0,1038,0,0,0,0,0
530.31,66,934,0.0149,1038,231,219,75,409,0,1038,0,0,0,0,0
531.68,66,934,0.0145,1038,231,219,75,409,0,1038,0,0,0,0,0
533.04,67,933,0.0138,1038,230,219,75,409,0,1038,0,0,0,0,0
534.43,67,933,0.0166,1038,230,219,75,409,0,1038,0,0,0,2,0
535.78,67,933,0.0159,1038,230,219,75,409,0,1038,0,0,0,2,0
537.10,67,933,0.0185,1038,230,219,75,409,0,1038,0,0,0,0,0
538.44,67,933,0.0170,1038,229,220,75,409,2,1038,0,0,0,0,0
539.76,67,933,0.0170,1038,229,220,75,409,2,1038,0,0,0,0,0
541.09,67,933,0.0173,1038,229,220,75,409,0,1038,0,0,0,0,0
542.42,67,933,0.0173,1038,229,220,75,409,0,1038,0,0,0,0,0
543.73,67,933,0.0166,1038,229,220,75,409,0,1038,0,0,0,0,0
545.05,67,933,0.0169,1038,229,220,75,409,0,1038,0,0,0,0,0
546.41,67,933,0.0173,1038,229,220,75,409,0,1038,0,0,0,0,0
547.76,68,932,0.0156,1038,229,220,74,409,0,1038,0,0,0,2,0
549.14,68,932,0.0167,1038,229,220,74,409,0,1038,0,0,0,2,0
550.46,68,932,0.0159,1038,229,220,74,409,0,1038,0,0,0,0,0
551.83,68,932,0.0166,1038,229,220,74,409,0,1038,0,0,0,0,0
553.14,69,931,0.0156,1038,229,220,74,408,0,1038,0,0,0,0,0
554.55,69,931,0.0161,1038,229,220,74,408,0,1038,0,0,0,0,0
556.24,69,931,0.0153,1038,229,220,74,408,0,1038,0,0,0,0,0
557.64,69,931,0.0157,1038,229,220,74,408,0,1038,0,0,0,0,0
560.97,69,931,0.0139,1038,229,220,74,408,0,1038,0,0,0,0,0
564.31,70,930,0.0126,1038,229,220,73,408,0,1038,0,0,0,0,0
567.64,70,930,0.0129,1038,229,220,73,408,0,1038,0,0,0,0,0
569.68,70,930,0.0129,1038,229,220,73,408,0,1038,0,0,0,0,0
571.72,71,929,0.0113,1038,229,219,73,408,0,1038,0,0,0,0,0
573.08,71,929,0.0110,1038,229,219,73,408,0,1038,0,0,0,0,0
574.58,71,929,0.0099,1038,229,219,73,408,0,1038,0,0,0,0,0
575.80,72,928,0.0089,1038,229,219,72,408,0,1038,0,0,0,0,0
576.96,72,928,0.0089,1038,229,219,72,408,0,1038,0,0,0,0,0
578.06,72,928,0.0086,1038,229,219,72,408,0,1038,0,0,0,0,0
579.79,72,928,0.0092,1038,229,219,72,408,0,1038,0,0,0,0,0
580.93,72,928,0.0097,1038,229,219,72,408,0,1038,0,0,0,0,0
581.99,72,928,0.0097,1038,229,219,72,408,0,1038,0,0,0,0,0
584.19,72,928,0.0096,1038,229,219,72,408,0,1038,0,0,0,0,0
586.06,72,928,0.0100,1038,229,219,72,408,0,1038,0,0,0,0,0
587.11,72,928,0.0094,1038,229,219,72,408,0,1038,0,0,0,0,0
588.32,72,928,0.0090,1038,229,219,72,408,0,1038,0,0,0,0,0
589.47,72,928,0.0093,1038,229,219,72,408,0,1038,0,0,0,0,0
590.59,72,928,0.0097,1038,229,219,72,408,0,1038,0,0,0,0,0
592.43,72,928,0.0097,1038,229,219,72,408,0,1038,0,0,0,0,0
594.28,72,928,0.0097,1038,229,219,72,408,0,1038,0,0,0,0,0
595.98,72,928,0.0097,1038,229,219,72,408,0,1038,0,0,0,0,0
597.65,72,928,0.0097,1038,229,219,72,408,0,1038,0,0,0,0,0
599.34,73,927,0.0081,1038,229,218,72,408,0,1038,0,0,0,0,0
601.08,73,927,0.0097,1038,229,218,72,408,0,1038,0,0,0,0,0
602.80,73,927,0.0097,1038,229,218,72,408,0,1038,0,0,0,0,0
604.42,73,927,0.0091,1038,229,218,72,408,0,1038,0,0,0,0,0
606.09,74,926,0.0076,1040,229,217,72,408,0,1040,0,0,0,0,0
607.79,74,926,0.0081,1040,229,217,72,408,0,1040,0,0,0,0,0
609.44,74,926,0.0081,1040,229,217,72,408,0,1040,0,0,0,0,0
611.16,74,926,0.0081,1038,229,217,72,408,0,1038,0,0,0,0,0
612.87,74,926,0.0081,1038,229,217,72,408,0,1038,0,0,0,0,0
614.57,74,926,0.0081,1038,229,217,72,408,0,1038,0,0,0,0,0
615.70,74,926,0.0081,1038,229,217,72,408,0,1038,0,0,0,0,0
617.32,74,926,0.0092,1038,229,217,72,408,0,1038,0,0,0,0,0
619.13,74,926,0.0097,1038,229,217,72,408,0,1038,0,0,0,0,0
620.76,74,926,0.0097,1038,229,217,72,408,0,1038,0,0,0,0,0
622.40,74,926,0.0097,1038,229,217,72,408,0,1038,0,0,0,0,0
623.69,74,926,0.0097,1038,229,217,72,408,0,1038,0,0,0,0,0
625.29,74,926,0.0097,1038,229,217,72,408,0,1038,0,0,0,0,0
626.93,74,926,0.0097,1038,229,217,72,408,0,1038,0,0,0,0,0
628.04,74,926,0.0097,1038,229,217,72,408,0,1038,0,0,0,0,0
629.07,74,926,0.0097,1038,229,217,72,408,0,1038,0,0,0,0,0
630.77,74,926,0.0097,1038,229,217,72,408,0,1038,0,0,0,0,0
632.40,74,926,0.0097,1038,229,217,72,408,0,1038,0,0,0,0,0
634.01,75,925,0.0081,1038,228,217,72,408,0,1038,0,0,0,0,0
635.68,75,925,0.0081,1038,228,217,72,408,0,1038,0,0,0,0,0
637.46,75,925,0.0081,1038,228,217,72,408,0,1038,0,0,0,0,0
639.15,75,925,0.0081,1038,228,217,72,408,0,1038,0,0,0,0,0
640.79,75,925,0.0081,1038,228,217,72,408,0,1038,0,0,0,0,0
642.58,75,925,0.0081,1038,228,217,72,408,0,1038,0,0,0,0,0
644.24,75,925,0.0079,1038,228,217,72,408,0,1038,0,2,0,0,0
646.49,76,924,0.0065,1038,228,216,72,408,0,1038,0,2,0,0,0
648.19,76,924,0.0065,1038,228,216,72,408,0,1038,0,0,0,0,0
649.91,76,924,0.0065,1038,228,216,72,408,0,1038,0,0,0,0,0
651.56,76,924,0.0065,1038,228,216,72,408,0,1038,0,0,0,0,0
653.27,76,924,0.0080,1038,228,216,72,408,0,1038,0,0,0,0,0
654.92,76,924,0.0075,1038,228,216,72,408,0,1038,0,0,0,0,0
656.50,76,924,0.0076,1038,228,216,72,408,0,1038,0,0,0,0,0
658.42,76,924,0.0098,1038,228,216,72,408,0,1038,0,0,0,0,0
660.20,76,924,0.0095,1038,228,216,72,408,0,1038,0,0,0,0,0
661.83,76,924,0.0083,1038,228,216,72,408,0,1038,0,0,0,0,0
663.61,76,924,0.0083,1038,228,216,72,408,0,1038,0,0,0,0,0
665.30,76,924,0.0097,1038,228,216,72,408,0,1038,0,0,0,0,0
666.89,76,924,0.0096,1038,228,216,72,408,0,1038,0,0,0,0,0
667.95,76,924,0.0097,1038,228,216,72,408,0,1038,0,0,0,0,0
671.28,76,924,0.0097,1038,228,216,72,408,0,1038,0,0,0,0,0
674.31,76,924,0.0094,1038,228,216,72,408,0,1038,0,0,0,0,0
677.64,76,924,0.0077,1038,228,216,72,408,0,1038,0,0,0,0,0
678.69,76,924,0.0097,1038,228,216,72,408,0,1038,0,0,0,0,0
682.03,77,923,0.0077,1038,228,215,72,408,0,1038,0,0,0,0,0
683.54,77,923,0.0076,1038,228,215,72,408,0,1038,0,0,0,0,0
685.07,77,923,0.0080,1038,228,215,72,408,0,1038,0,0,0,0,0
686.51,77,923,0.0080,1038,228,215,72,408,0,1038,0,0,0,0,0
687.89,77,923,0.0079,1038,228,215,72,408,0,1038,0,0,0,0,0
689.21,77,923,0.0077,1038,228,215,72,408,0,1038,0,0,0,2,0
690.35,77,923,0.0081,1038,228,215,72,408,0,1038,0,0,0,2,0
691.47,77,923,0.0077,1038,228,215,73,407,0,1038,0,0,0,4,0
692.56,77,923,0.0080,1038,228,215,73,407,0,1038,0,0,0,2,0
693.59,77,923,0.0080,1038,228,215,73,407,0,1038,0,0,0,0,0
695.03,77,923,0.0084,1038,228,215,73,407,0,1038,0,0,0,0,0
696.49,77,923,0.0096,1038,228,215,73,407,0,1038,0,0,0,0,0
697.92,77,923,0.0098,1038,228,215,73,407,0,1038,0,0,0,0,0
699.32,77,923,0.0092,1038,228,215,73,407,0,1038,0,0,0,0,0
702.01,77,923,0.0087,1038,228,215,74,406,0,1038,0,0,0,2,0
703.13,77,923,0.0109,1038,228,215,74,406,0,1038,0,0,0,2,0
704.23,77,923,0.0099,1038,228,215,74,406,0,1038,0,0,0,2,0
705.64,77,923,0.0101,1038,228,215,74,406,0,1038,0,0,0,0,0
706.97,77,923,0.0105,1038,228,215,74,406,0,1038,0,0,0,0,0
708.37,77,923,0.0104,1038,228,215,74,406,0,1038,0,0,0,0,0
709.69,77,923,0.0103,1038,228,215,74,406,0,1038,0,0,0,0,0
711.01,77,923,0.0102,1038,228,215,74,406,0,1038,0,0,0,0,0
712.31,77,923,0.0101,1038,228,215,74,406,0,1038,0,0,0,0,0
713.67,77,923,0.0091,1038,228,215,74,406,0,1038,0,0,0,0,0
715.02,77,923,0.0102,1038,228,215,74,406,0,1038,0,0,0,0,0
716.36,77,923,0.0100,1038,228,215,74,406,0,1038,0,0,0,0,0
717.73,77,923,0.0118,1038,228,215,74,406,0,1038,0,0,0,0,0
719.06,78,922,0.0098,1038,228,215,73,406,0,1038,0,0,0,0,0
720.47,78,922,0.0100,1038,228,215,73,406,0,1038,0,0,0,0,0
723.17,78,922,0.0111,1038,228,215,73,406,0,1038,0,0,0,0,0
725.43,78,922,0.0105,1038,228,215,73,406,0,1038,0,0,0,0,0
727.71,78,922,0.0094,1038,228,215,73,406,0,1038,0,0,2,0,0
729.99,79,921,0.0079,1038,228,215,72,406,0,1038,0,0,2,0,0
732.01,79,921,0.0093,1038,228,215,72,406,0,1038,0,0,0,0,0
735.34,79,921,0.0091,1038,228,215,72,406,0,1038,0,0,0,0,0
738.68,79,921,0.0097,1038,228,215,72,406,0,1038,0,0,2,0,0
739.78,79,921,0.0098,1040,228,215,72,406,0,1040,0,0,0,0,0
740.87,80,920,0.0082,1040,228,215,71,406,0,1040,0,0,0,0,0
741.95,80,920,0.0079,1040,228,215,71,406,0,1040,0,0,0,0,0
743.13,80,920,0.0079,1040,228,215,71,406,0,1040,0,0,0,0,0
744.29,80,920,0.0082,1040,228,215,71,406,0,1040,0,0,0,0,0
745.34,80,920,0.0098,1040,228,215,71,406,0,1040,0,0,0,0,0
746.44,80,920,0.0114,1040,228,215,71,406,0,1040,0,0,0,0,0
748.05,80,920,0.0114,1040,228,215,71,406,0,1040,0,0,0,0,0
749.15,80,920,0.0114,1040,228,215,71,406,0,1040,0,0,0,0,0
750.17,80,920,0.0111,1040,228,215,71,406,0,1040,0,0,0,0,0
751.78,81,919,0.0096,1040,228,214,71,406,0,1040,0,0,0,0,0
752.88,81,919,0.0093,1040,228,214,71,406,0,1040,0,0,0,0,0
753.96,81,919,0.0095,1040,228,214,71,406,0,1040,0,0,0,0,0
755.53,81,919,0.0096,1040,228,214,71,406,0,1040,0,0,0,0,0
756.65,81,919,0.0096,1040,228,214,71,406,0,1040,0,0,0,0,0
757.76,81,919,0.0096,1040,228,214,71,406,0,1040,0,0,0,0,0
758.84,81,919,0.0095,1040,228,214,71,406,0,1040,0,0,0,0,0
760.32,81,919,0.0095,1040,228,214,71,406,0,1040,0,0,0,0,0
761.74,81,919,0.0111,1040,228,214,71,406,0,1040,0,0,0,0,0
762.81,81,919,0.0112,1040,228,214,71,406,0,1040,0,0,0,0,0
764.26,81,919,0.0108,1040,228,214,71,406,0,1040,0,0,0,0,0
765.71,81,919,0.0112,1040,228,214,71,406,0,1040,0,0,0,0,0
767.13,81,919,0.0105,1040,228,214,71,406,0,1040,0,0,0,0,0
768.52,81,919,0.0105,1040,228,214,71,406,0,1040,0,0,0,0,0
769.94,81,919,0.0107,1040,228,214,71,406,0,1040,0,0,0,0,0
771.32,81,919,0.0097,1040,228,214,71,406,0,1040,0,0,0,0,0
772.74,81,919,0.0112,1040,228,214,71,406,0,1040,0,0,0,0,0
774.14,81,919,0.0114,1040,228,214,71,406,0,1040,0,0,0,0,0
775.52,82,918,0.0096,1040,228,214,71,405,0,1040,0,0,0,0,0
776.93,82,918,0.0098,1040,228,214,71,405,0,1040,0,0,0,0,0
778.32,82,918,0.0098,1040,228,214,71,405,0,1040,0,0,0,0,0
779.73,82,918,0.0098,1040,228,214,71,405,0,1040,0,0,0,0,0
781.04,82,918,0.0114,1040,228,214,71,405,0,1040,0,0,0,0,0
782.33,82,918,0.0128,1040,228,214,71,405,0,1040,0,0,0,0,0
783.71,82,918,0.0129,1040,228,214,71,405,0,1040,0,0,0,0,0
785.06,82,918,0.0128,1040,228,214,71,405,0,1040,0,0,0,0,0
786.37,82,918,0.0156,1040,228,214,71,405,0,1040,0,0,0,0,0
787.83,82,918,0.0171,1040,228,214,71,405,0,1040,0,0,0,0,0
789.18,82,918,0.0180,1040,228,214,71,405,0,1040,0,0,0,0,0
790.51,82,918,0.0177,1040,228,214,71,405,0,1040,0,0,0,0,0
791.84,82,918,0.0174,1040,228,214,71,405,0,1040,0,0,0,0,0
793.20,82,918,0.0165,1040,228,214,71,405,0,1040,0,0,0,0,0
794.54,82,918,0.0178,1040,228,214,71,405,0,1040,0,0,0,0,0
795.87,82,918,0.0169,1042,228,214,71,405,0,1042,0,0,0,0,2
797.17,83,917,0.0151,1042,228,214,71,404,0,1042,0,0,0,0,2
798.61,83,917,0.0157,1042,228,214,72,403,0,1042,0,2,0,0,2
799.94,83,917,0.0157,1042,228,214,72,403,0,1042,0,2,0,0,2
801.28,83,917,0.0155,1042,228,214,72,403,0,1042,0,0,0,0,2
802.62,83,917,0.0146,1042,228,214,72,403,0,1042,0,0,0,0,0
803.94,83,917,0.0145,1042,228,214,72,403,0,1042,0,0,0,0,0
805.59,83,917,0.0169,1042,228,214,72,403,0,1042,0,0,0,0,0
806.88,83,917,0.0176,1042,228,214,72,403,0,1042,0,0,0,0,0
808.20,83,917,0.0174,1042,228,214,72,403,0,1042,0,0,0,0,0
809.53,83,917,0.0184,1042,228,214,72,403,0,1042,0,0,0,0,0
810.87,83,917,0.0207,1042,228,214,72,403,0,1042,0,0,0,0,0
812.18,83,917,0.0209,1042,228,214,72,403,0,1042,0,0,0,0,0
813.52,84,916,0.0209,1042,227,214,72,403,0,1042,0,0,0,0,0
814.87,84,916,0.0244,1042,227,214,72,403,0,1042,0,0,0,0,0
816.10,84,916,0.0242,1042,227,214,72,403,0,1042,0,0,0,0,0
817.40,84,916,0.0255,1042,227,214,72,403,0,1042,0,0,0,0,0
818.73,84,916,0.0291,1042,227,214,72,403,0,1042,0,0,0,0,0
820.04,84,916,0.0273,1042,227,214,72,403,0,1042,0,0,0,0,0
821.34,85,915,0.0262,1042,226,214,72,403,0,1042,0,0,0,0,0
822.68,85,915,0.0255,1042,226,214,72,403,0,1042,0,0,0,0,0
824.04,86,914,0.0259,1042,225,214,72,403,0,1042,0,0,0,0,0
825.04,86,914,0.0262,1042,225,214,72,403,0,1042,0,0,0,0,0
826.20,87,913,0.0242,1042,224,214,72,403,0,1042,0,0,0,0,2
827.57,87,913,0.0270,1042,224,214,72,403,0,1042,0,0,0,0,2
828.87,87,913,0.0261,1042,224,214,72,403,0,1042,0,0,0,0,2
830.18,88,912,0.0242,1042,224,214,72,402,0,1042,0,0,0,0,2
831.50,88,912,0.0237,1042,224,214,72,402,0,1042,0,0,0,0,2
832.91,88,912,0.0236,1042,224,214,72,402,0,1042,0,0,0,2,0
834.24,88,912,0.0237,1042,224,214,72,402,0,1042,0,0,0,2,0
835.57,88,912,0.0258,1042,224,214,72,402,0,1042,0,0,0,0,0
836.86,88,912,0.0243,1042,224,214,72,402,0,1042,0,0,0,0,0
838.21,88,912,0.0247,1042,224,214,72,402,0,1042,0,0,0,0,0
839.55,89,911,0.0230,1042,224,214,72,401,0,1042,0,0,0,0,0
840.89,89,911,0.0242,1042,224,214,72,401,0,1042,0,0,0,0,0
842.22,89,911,0.0223,1042,224,214,72,401,0,1042,0,0,0,0,0
843.65,90,910,0.0242,1042,224,214,71,401,0,1042,0,0,0,0,0
844.99,90,910,0.0250,1042,224,214,71,401,0,1042,0,0,0,0,0
846.33,90,910,0.0269,1042,224,214,71,401,0,1042,0,0,0,0,0
847.71,90,910,0.0281,1042,224,214,71,401,0,1042,0,0,2,0,2
849.01,91,909,0.0252,1042,223,214,71,401,0,1042,0,0,2,0,2
850.33,91,909,0.0253,1042,223,214,71,401,0,1042,0,0,2,0,2
851.64,91,909,0.0271,1042,223,214,71,401,0,1042,0,0,2,0,2
852.94,91,909,0.0277,1042,223,214,71,401,0,1042,0,0,2,0,2
853.95,91,909,0.0285,1042,223,214,71,401,0,1042,0,0,0,0,2
855.30,91,909,0.0258,1042,223,214,71,401,0,1042,0,0,0,0,2
856.60,91,909,0.0294,1042,223,214,72,400,0,1042,0,0,0,2,2
857.94,91,909,0.0283,1042,223,214,72,400,0,1042,0,0,0,0,2
859.24,91,909,0.0303,1042,223,214,72,400,0,1042,0,0,0,0,2
860.55,91,909,0.0322,1042,223,214,72,400,0,1042,0,0,0,0,0
861.85,91,909,0.0312,1042,223,214,73,399,0,1042,0,2,0,0,0
863.17,91,909,0.0321,1042,223,214,73,399,0,1042,0,2,0,0,0
864.49,91,909,0.0312,1042,223,214,73,399,0,1042,0,0,0,0,0
865.78,92,908,0.0304,1042,223,214,72,399,0,1042,0,0,0,0,0
867.12,93,907,0.0258,1042,223,213,72,399,0,1042,0,0,0,0,0
868.48,93,907,0.0300,1042,223,213,72,399,0,1042,0,0,0,0,0
869.79,93,907,0.0285,1042,223,213,72,399,0,1042,0,0,0,0,0
871.11,93,907,0.0308,1042,223,213,72,399,0,1042,0,0,0,0,0
872.40,93,907,0.0305,1042,223,213,72,399,0,1042,0,0,0,0,0
873.72,93,907,0.0288,1042,223,213,72,399,0,1042,0,0,0,0,0
874.93,93,907,0.0291,1042,223,213,73,398,0,1042,0,0,0,2,0
876.26,93,907,0.0317,1042,223,213,73,398,0,1042,0,0,0,0,0
877.54,93,907,0.0309,1042,223,213,73,398,0,1042,0,0,2,0,0
878.90,93,907,0.0324,1042,223,213,73,398,0,1042,0,0,2,0,0
880.22,93,907,0.0326,1042,223,213,73,398,0,1042,0,0,2,0,0
881.52,93,907,0.0313,1042,223,213,73,398,0,1042,0,0,2,0,0
882.81,93,907,0.0308,1042,223,213,73,398,0,1042,0,0,2,0,0
884.19,93,907,0.0327,1042,223,213,73,398,0,1042,0,0,0,0,0
885.49,93,907,0.0318,1042,223,213,73,398,0,1042,0,0,0,0,0
886.77,94,906,0.0292,1042,222,213,73,398,0,1042,0,0,0,0,0
888.14,95,905,0.0320,1042,222,213,72,398,0,1042,0,0,0,0,0
889.48,95,905,0.0293,1042,222,213,72,398,0,1042,0,0,0,0,0
890.78,95,905,0.0304,1042,222,213,72,398,0,1042,0,0,0,0,0
892.08,96,904,0.0295,1042,221,213,72,398,0,1042,0,0,0,0,0
893.43,96,904,0.0294,1042,221,213,72,398,0,1042,0,0,0,0,0
894.78,97,903,0.0272,1042,220,213,72,398,0,1042,0,0,0,0,0
896.09,97,903,0.0263,1042,220,213,72,398,0,1042,0,0,0,0,0
897.82,98,902,0.0249,1042,220,212,72,398,0,1042,0,0,0,2,0
899.21,98,902,0.0236,1042,220,212,72,398,0,1042,0,0,2,0,0
900.53,98,902,0.0253,1042,220,212,72,398,0,1042,0,0,2,0,0
901.81,98,902,0.0241,1042,220,212,72,398,0,1042,0,0,2,0,0
903.10,98,902,0.0257,1042,220,212,72,398,0,1042,0,0,2,0,0
904.38,98,902,0.0254,1042,220,212,72,398,0,1042,0,0,2,0,0
905.68,98,902,0.0241,1042,220,212,72,398,0,1042,0,0,2,0,0
906.98,98,902,0.0276,1042,220,212,72,398,0,1042,0,0,2,0,0
908.28,98,902,0.0294,1042,220,212,73,397,0,1042,0,2,2,2,0
909.60,98,902,0.0302,1042,220,212,73,397,0,1042,0,2,2,2,0
910.90,98,902,0.0302,1044,220,212,73,397,0,1044,0,0,2,0,0
912.19,99,901,0.0308,1042,220,212,72,397,0,1042,0,0,0,0,0
913.51,99,901,0.0317,1042,220,212,72,397,0,1042,0,0,0,0,0
914.84,99,901,0.0325,1042,220,212,72,397,0,1042,0,0,2,0,0
916.17,99,901,0.0320,1042,220,212,72,397,0,1042,0,0,2,0,0
917.47,99,901,0.0334,1044,220,212,72,397,0,1044,0,0,2,0,0
918.73,101,899,0.0307,1046,219,211,72,397,0,1046,0,0,2,0,0
920.13,101,899,0.0319,1046,219,211,72,397,0,1046,0,0,2,0,0
921.59,102,898,0.0298,1044,219,211,72,396,0,1044,0,0,0,0,0
922.93,103,897,0.0270,1044,219,211,72,395,0,1044,0,0,0,0,0
924.26,104,896,0.0255,1044,219,210,72,395,0,1044,0,0,0,0,0
925.50,104,896,0.0243,1044,219,210,72,395,0,1044,0,0,0,0,0
926.82,104,896,0.0252,1044,219,210,72,395,0,1044,0,0,0,0,0
928.10,104,896,0.0272,1044,219,210,72,395,0,1044,0,0,0,0,0
929.39,104,896,0.0262,1044,219,210,72,395,0,1044,0,0,0,0,0
930.68,104,896,0.0269,1044,219,210,72,395,0,1044,0,0,0,0,0
931.95,105,895,0.0251,1044,219,210,71,395,0,1044,0,0,0,0,0
933.29,105,895,0.0265,1044,219,210,71,395,0,1044,0,0,0,0,0
934.58,106,894,0.0250,1044,219,209,71,395,0,1044,0,0,0,0,0
935.91,106,894,0.0240,1044,219,209,71,395,0,1044,0,0,0,0,0
937.20,107,893,0.0221,1044,219,209,70,395,0,1044,0,0,0,0,0
938.53,107,893,0.0229,1044,219,209,70,395,0,1044,0,0,0,0,0
939.83,107,893,0.0221,1044,219,209,70,395,0,1044,0,0,0,0,0
941.15,107,893,0.0215,1044,219,209,70,395,0,1044,0,0,0,0,0
942.44,107,893,0.0218,1044,219,209,70,395,0,1044,0,0,0,0,0
943.78,107,893,0.0218,1046,219,209,70,395,0,1046,0,0,0,2,0
945.06,107,893,0.0220,1048,219,209,70,395,0,1048,0,0,0,0,0
946.31,108,892,0.0229,1048,219,209,70,394,0,1048,0,0,0,0,0
947.63,108,892,0.0265,1046,219,209,70,394,0,1046,0,0,0,0,0
948.95,108,892,0.0234,1048,219,209,71,393,0,1048,0,0,0,2,0
950.24,109,891,0.0209,1048,219,209,71,392,0,1048,0,0,0,0,2
951.56,109,891,0.0211,1048,219,209,71,392,0,1048,0,0,0,0,2
952.83,109,891,0.0214,1048,219,209,71,392,0,1048,0,0,0,0,2
954.13,109,891,0.0215,1048,219,209,71,392,0,1048,0,0,0,0,2
955.39,109,891,0.0212,1048,219,209,71,392,0,1048,0,0,0,0,2
956.66,109,891,0.0204,1048,219,209,71,392,0,1048,0,0,0,0,0
957.94,109,891,0.0207,1048,219,209,71,392,0,1048,0,0,0,0,0
959.23,109,891,0.0206,1048,219,209,71,392,0,1048,0,0,0,0,0
960.50,109,891,0.0204,1048,219,209,71,392,0,1048,0,0,0,0,0
961.81,109,891,0.0214,1048,219,209,72,391,0,1048,0,0,0,2,0
963.17,109,891,0.0202,1048,219,209,72,391,0,1048,0,0,0,0,0
964.48,109,891,0.0230,1048,219,209,72,391,0,1048,0,0,0,0,0
966.07,109,891,0.0227,1048,219,209,72,391,0,1048,0,0,0,0,0
967.34,109,891,0.0248,1048,219,209,72,391,0,1048,0,0,0,0,0
968.64,109,891,0.0230,1048,219,209,72,391,0,1048,0,0,0,0,0
969.91,109,891,0.0233,1048,219,209,72,391,0,1048,0,0,0,0,0
971.19,109,891,0.0230,1048,219,209,72,391,0,1048,0,0,0,0,0
972.46,109,891,0.0212,1048,219,209,72,391,0,1048,0,0,0,0,0
973.78,109,891,0.0253,1048,219,209,72,391,0,1048,0,0,0,0,0
975.07,110,890,0.0217,1048,219,209,71,391,0,1048,0,0,0,0,0
976.34,110,890,0.0214,1048,219,209,71,391,0,1048,0,0,0,0,0
977.68,110,890,0.0213,1048,219,209,71,391,0,1048,0,0,0,0,0
978.98,110,890,0.0226,1048,219,209,72,390,0,1048,0,0,0,2,0
980.21,112,888,0.0188,1048,219,209,71,389,0,1048,0,0,0,2,0
981.50,112,888,0.0202,1048,219,209,71,389,0,1048,0,0,0,2,0
982.82,112,888,0.0190,1048,219,209,71,389,0,1048,0,0,0,0,0
984.14,112,888,0.0186,1048,219,209,71,389,0,1048,0,0,0,0,0
985.45,112,888,0.0186,1048,219,209,71,389,0,1048,0,0,0,0,0
986.80,112,888,0.0196,1048,219,209,71,389,0,1048,0,0,2,0,0
988.07,112,888,0.0179,1048,219,209,71,389,0,1048,0,0,2,0,0
989.36,112,888,0.0178,1048,219,209,71,389,0,1048,0,0,2,0,0
