Time(s),TotalEscaped,ActiveAgents,AverageSpeed,MaxCongestion,Exit_Exit_Sub3,Exit_Exit_Sub2,Exit_Exit_Sub1,Exit_Exit_Sub_Main,Zone_ZoneSensor (1),Zone_ZoneSensor stair (4)_noSmartSign
655.29,66,934,0.0243,1414,239,223,77,395,1414,0
656.64,66,934,0.0250,1414,239,223,77,395,1414,0
657.97,66,934,0.0260,1414,239,223,77,395,1414,0
659.31,67,933,0.0250,1414,238,223,77,395,1414,0
660.69,67,933,0.0249,1414,238,223,77,395,1414,0
662.04,68,932,0.0219,1414,238,223,77,394,1414,0
663.38,68,932,0.0224,1414,238,223,77,394,1414,0
664.74,68,932,0.0238,1414,238,223,77,394,1414,0
666.10,68,932,0.0238,1414,238,223,77,394,1414,0
667.44,68,932,0.0251,1414,238,223,77,394,1414,0
668.78,69,931,0.0219,1414,238,223,77,393,1414,0
670.18,69,931,0.0223,1414,238,223,77,393,1414,0
671.51,69,931,0.0219,1414,238,223,77,393,1414,0
672.85,69,931,0.0214,1414,238,223,77,393,1414,0
674.24,70,930,0.0202,1414,238,222,77,393,1414,0
675.68,70,930,0.0205,1414,238,222,77,393,1414,0
677.03,70,930,0.0207,1414,238,222,77,393,1414,0
678.36,70,930,0.0223,1414,238,222,77,393,1414,0
679.95,71,929,0.0219,1414,238,222,77,392,1414,0
681.36,71,929,0.0234,1414,238,222,77,392,1414,0
682.69,71,929,0.0223,1414,238,222,77,392,1414,0
684.02,72,928,0.0205,1414,237,222,77,392,1414,0
685.40,73,927,0.0204,1414,237,221,77,392,1414,0
686.79,73,927,0.0201,1414,237,221,77,392,1414,2
688.11,73,927,0.0198,1414,237,221,77,392,1414,2
689.43,73,927,0.0213,1414,237,221,77,392,1414,2
690.77,73,927,0.0210,1414,237,221,77,392,1414,2
692.10,73,927,0.0211,1414,237,221,77,392,1414,2
693.41,73,927,0.0226,1414,237,221,77,392,1414,0
694.76,73,927,0.0221,1414,237,221,77,392,1414,0
696.16,73,927,0.0234,1414,237,221,77,392,1414,0
697.54,73,927,0.0235,1414,237,221,77,392,1414,0
698.86,73,927,0.0248,1414,237,221,77,392,1414,0
700.24,73,927,0.0248,1414,237,221,77,392,1414,0
701.59,73,927,0.0241,1414,237,221,77,392,1414,0
702.91,73,927,0.0240,1414,237,221,77,392,1414,0
704.25,73,927,0.0237,1414,237,221,77,392,1414,0
705.63,73,927,0.0251,1414,237,221,77,392,1414,0
706.96,74,926,0.0247,1416,237,221,77,391,1416,0
708.30,76,924,0.0206,1416,236,221,76,391,1416,0
709.70,76,924,0.0205,1416,236,221,76,391,1416,0
711.00,76,924,0.0201,1414,236,221,76,391,1414,0
712.33,76,924,0.0205,1414,236,221,76,391,1414,0
713.65,76,924,0.0218,1414,236,221,76,391,1414,0
714.99,76,924,0.0245,1414,236,221,76,391,1414,0
716.34,76,924,0.0255,1414,236,221,76,391,1414,0
717.72,76,924,0.0264,1414,236,221,76,391,1414,0
719.05,76,924,0.0277,1414,236,221,76,391,1414,0
720.40,77,923,0.0250,1414,236,221,76,390,1414,0
721.76,77,923,0.0242,1414,236,221,76,390,1414,0
723.12,77,923,0.0254,1414,236,221,76,390,1414,0
724.47,77,923,0.0276,1414,236,221,76,390,1414,0
725.79,77,923,0.0265,1414,236,221,76,390,1414,0
727.15,77,923,0.0267,1414,236,221,76,390,1414,0
728.47,77,923,0.0267,1414,236,221,76,390,1414,0
729.84,77,923,0.0271,1414,236,221,76,390,1414,0
731.15,77,923,0.0287,1414,236,221,76,390,1414,0
732.50,77,923,0.0289,1414,236,221,76,390,1414,0
733.81,78,922,0.0286,1414,236,220,76,390,1414,0
735.22,78,922,0.0287,1416,236,220,76,390,1416,0
736.57,78,922,0.0308,1416,236,220,76,390,1416,0
737.90,78,922,0.0306,1416,236,220,76,390,1416,0
739.29,81,919,0.0278,1416,235,219,76,389,1416,0
740.71,81,919,0.0273,1416,235,219,76,389,1416,0
742.03,81,919,0.0283,1416,235,219,76,389,1416,0
743.38,82,918,0.0261,1416,235,219,75,389,1416,0
744.76,82,918,0.0257,1416,235,219,75,389,1416,0
746.08,82,918,0.0252,1416,235,219,75,389,1416,0
747.39,82,918,0.0255,1416,235,219,75,389,1416,0
748.72,82,918,0.0251,1416,235,219,75,389,1416,0
750.08,82,918,0.0259,1416,235,219,75,389,1416,0
751.40,83,917,0.0247,1416,235,219,75,388,1416,0
752.70,83,917,0.0246,1416,235,219,75,388,1416,0
754.03,83,917,0.0246,1416,235,219,75,388,1416,0
755.37,83,917,0.0246,1416,235,219,75,388,1416,0
756.70,83,917,0.0263,1416,235,219,75,388,1416,0
758.03,84,916,0.0245,1416,235,218,75,388,1416,0
759.38,84,916,0.0249,1416,235,218,75,388,1416,0
760.77,85,915,0.0230,1416,235,218,75,387,1416,0
762.12,85,915,0.0254,1416,235,218,75,387,1416,0
763.50,86,914,0.0237,1416,235,217,75,387,1416,0
764.87,87,913,0.0214,1416,234,217,75,387,1416,0
766.21,87,913,0.0219,1416,234,217,75,387,1416,0
767.57,87,913,0.0217,1416,234,217,75,387,1416,0
768.89,87,913,0.0221,1416,234,217,75,387,1416,0
770.24,87,913,0.0217,1416,234,217,75,387,1416,0
771.56,87,913,0.0216,1416,234,217,75,387,1416,0
772.89,88,912,0.0205,1416,233,217,75,387,1416,0
774.25,88,912,0.0195,1416,233,217,75,387,1416,0
775.64,88,912,0.0199,1416,233,217,75,387,1416,0
776.80,89,911,0.0188,1416,233,217,75,386,1416,0
778.16,89,911,0.0214,1416,233,217,75,386,1416,0
779.48,90,910,0.0175,1416,233,216,75,386,1416,0
780.85,90,910,0.0197,1416,233,216,75,386,1416,0
782.18,90,910,0.0214,1416,233,216,75,386,1416,0
783.55,91,909,0.0194,1416,233,216,75,385,1416,0
785.06,91,909,0.0223,1416,233,216,75,385,1416,0
786.33,91,909,0.0207,1416,233,216,75,385,1416,0
787.62,91,909,0.0206,1416,233,216,75,385,1416,0
788.92,91,909,0.0222,1416,233,216,75,385,1416,0
790.25,91,909,0.0219,1416,233,216,75,385,1416,0
791.56,91,909,0.0230,1416,233,216,75,385,1416,0
792.87,91,909,0.0222,1416,233,216,75,385,1416,0
794.18,92,908,0.0214,1416,233,216,74,385,1416,0
795.57,93,907,0.0188,1416,233,216,74,384,1416,0
796.93,93,907,0.0185,1416,233,216,74,384,1416,0
798.23,93,907,0.0186,1416,233,216,74,384,1416,0
799.53,93,907,0.0188,1418,233,216,74,384,1418,0
800.88,94,906,0.0184,1418,233,216,74,383,1418,0
802.24,94,906,0.0184,1418,233,216,74,383,1418,0
803.47,95,905,0.0173,1418,233,215,74,383,1418,0
804.80,95,905,0.0181,1418,233,215,74,383,1418,0
806.21,95,905,0.0186,1418,233,215,74,383,1418,0
807.52,96,904,0.0165,1418,232,215,74,383,1418,0
808.83,97,903,0.0172,1418,232,215,73,383,1418,0
810.18,97,903,0.0177,1418,232,215,73,383,1418,0
811.47,97,903,0.0200,1418,232,215,73,383,1418,0
812.76,97,903,0.0199,1418,232,215,73,383,1418,0
814.07,97,903,0.0189,1418,232,215,73,383,1418,0
815.39,97,903,0.0198,1418,232,215,73,383,1418,0
816.70,97,903,0.0197,1418,232,215,73,383,1418,0
818.01,97,903,0.0203,1418,232,215,73,383,1418,0
819.33,99,901,0.0169,1418,232,215,72,382,1418,0
820.72,99,901,0.0170,1418,232,215,72,382,1418,0
822.09,99,901,0.0171,1418,232,215,72,382,1418,0
823.42,99,901,0.0196,1418,232,215,72,382,1418,0
824.73,99,901,0.0182,1418,232,215,72,382,1418,0
826.04,99,901,0.0202,1418,232,215,72,382,1418,0
827.39,99,901,0.0203,1418,232,215,72,382,1418,0
828.69,100,900,0.0179,1418,232,215,72,381,1418,0
830.03,100,900,0.0174,1418,232,215,72,381,1418,0
831.39,100,900,0.0181,1418,232,215,72,381,1418,0
832.69,100,900,0.0174,1418,232,215,72,381,1418,0
834.03,101,899,0.0157,1418,232,214,72,381,1418,0
835.38,101,899,0.0171,1418,232,214,72,381,1418,0
836.72,101,899,0.0176,1418,232,214,72,381,1418,0
838.02,101,899,0.0166,1418,232,214,72,381,1418,0
839.05,101,899,0.0168,1418,232,214,72,381,1418,0
840.39,101,899,0.0185,1418,232,214,72,381,1418,0
841.70,101,899,0.0172,1418,232,214,72,381,1418,0
842.70,101,899,0.0212,1418,232,214,72,381,1418,0
844.01,101,899,0.0170,1418,232,214,72,381,1418,0
845.32,101,899,0.0180,1418,232,214,72,381,1418,0
846.62,101,899,0.0171,1418,232,214,72,381,1418,0
847.91,101,899,0.0185,1420,232,214,72,381,1420,0
849.26,102,898,0.0172,1420,232,214,72,380,1420,0
850.65,102,898,0.0163,1420,232,214,72,380,1420,0
851.97,102,898,0.0164,1420,232,214,72,380,1420,0
853.27,102,898,0.0155,1420,232,214,72,380,1420,0
854.56,102,898,0.0165,1420,232,214,72,380,1420,0
855.95,102,898,0.0165,1420,232,214,72,380,1420,0
857.25,102,898,0.0160,1420,232,214,72,380,1420,0
858.56,103,897,0.0165,1420,232,213,72,380,1420,0
859.91,103,897,0.0164,1420,232,213,72,380,1420,0
861.28,103,897,0.0145,1420,232,213,72,380,1420,0
862.56,103,897,0.0175,1420,232,213,72,380,1420,0
863.84,103,897,0.0176,1420,232,213,72,380,1420,0
865.17,103,897,0.0176,1420,232,213,72,380,1420,0
866.49,103,897,0.0183,1420,232,213,72,380,1420,0
867.78,103,897,0.0185,1420,232,213,72,380,1420,0
869.07,104,896,0.0170,1420,232,212,72,380,1420,0
870.45,104,896,0.0177,1420,232,212,72,380,1420,0
871.82,104,896,0.0167,1420,232,212,72,380,1420,0
873.12,104,896,0.0170,1422,232,212,72,380,1422,0
874.40,105,895,0.0149,1422,232,212,72,379,1422,0
875.77,105,895,0.0155,1422,232,212,72,379,1422,0
877.06,106,894,0.0141,1422,231,212,72,379,1422,0
878.40,106,894,0.0134,1422,231,212,72,379,1422,0
879.73,106,894,0.0160,1422,231,212,72,379,1422,0
881.05,106,894,0.0158,1422,231,212,72,379,1422,0
882.34,106,894,0.0170,1422,231,212,72,379,1422,0
883.64,106,894,0.0193,1422,231,212,72,379,1422,0
884.93,106,894,0.0184,1422,231,212,72,379,1422,0
886.29,106,894,0.0197,1422,231,212,72,379,1422,0
887.58,106,894,0.0192,1422,231,212,72,379,1422,0
888.88,106,894,0.0196,1422,231,212,72,379,1422,0
890.16,106,894,0.0193,1422,231,212,72,379,1422,0
891.46,106,894,0.0203,1422,231,212,72,379,1422,0
892.79,106,894,0.0198,1422,231,212,72,379,1422,0
894.10,106,894,0.0200,1422,231,212,72,379,1422,0
895.40,106,894,0.0182,1422,231,212,72,379,1422,0
896.71,106,894,0.0188,1422,231,212,72,379,1422,0
898.18,106,894,0.0180,1422,231,212,72,379,1422,0
899.47,106,894,0.0204,1422,231,212,72,379,1422,0
900.80,106,894,0.0196,1422,231,212,72,379,1422,0
902.11,106,894,0.0228,1422,231,212,72,379,1422,0
903.42,106,894,0.0200,1422,231,212,72,379,1422,0
904.67,106,894,0.0214,1422,231,212,72,379,1422,0
905.97,106,894,0.0226,1422,231,212,72,379,1422,0
907.27,106,894,0.0201,1422,231,212,72,379,1422,0
908.77,106,894,0.0241,1422,231,212,72,379,1422,0
909.84,106,894,0.0233,1422,231,212,72,379,1422,0
911.17,106,894,0.0232,1422,231,212,72,379,1422,0
912.45,106,894,0.0254,1422,231,212,72,379,1422,0
913.74,106,894,0.0263,1422,231,212,72,379,1422,0
915.08,107,893,0.0242,1422,231,212,72,378,1422,0
916.47,108,892,0.0228,1422,231,211,72,378,1422,0
917.85,108,892,0.0232,1422,231,211,72,378,1422,0
919.14,108,892,0.0256,1422,231,211,72,378,1422,0
920.43,108,892,0.0231,1422,231,211,72,378,1422,0
921.73,108,892,0.0240,1422,231,211,72,378,1422,0
923.04,109,891,0.0219,1422,231,211,72,377,1422,0
924.36,109,891,0.0227,1422,231,211,72,377,1422,0
925.70,109,891,0.0220,1422,231,211,72,377,1422,0
927.00,109,891,0.0227,1422,231,211,72,377,1422,0
928.29,109,891,0.0220,1422,231,211,72,377,1422,0
929.58,109,891,0.0218,1422,231,211,72,377,1422,0
930.93,109,891,0.0255,1422,231,211,72,377,1422,0
932.23,109,891,0.0241,1422,231,211,72,377,1422,0
933.53,109,891,0.0242,1422,231,211,72,377,1422,0
934.83,109,891,0.0246,1422,231,211,72,377,1422,0
936.17,109,891,0.0249,1422,231,211,72,377,1422,0
937.48,109,891,0.0247,1422,231,211,72,377,1422,0
938.81,109,891,0.0245,1422,231,211,72,377,1422,0
940.11,110,890,0.0235,1422,230,211,72,377,1422,0
941.47,110,890,0.0239,1422,230,211,72,377,1422,0
942.82,110,890,0.0254,1422,230,211,72,377,1422,0
944.10,110,890,0.0267,1422,230,211,72,377,1422,0
945.37,110,890,0.0265,1422,230,211,72,377,1422,0
946.68,111,889,0.0254,1422,230,211,72,376,1422,0
948.00,111,889,0.0243,1422,230,211,72,376,1422,0
949.30,111,889,0.0252,1422,230,211,72,376,1422,0
950.63,111,889,0.0246,1422,230,211,72,376,1422,0
951.93,111,889,0.0265,1422,230,211,72,376,1422,0
953.23,111,889,0.0261,1422,230,211,72,376,1422,2
954.53,111,889,0.0257,1422,230,211,72,376,1422,2
955.85,111,889,0.0267,1422,230,211,72,376,1422,2
957.15,111,889,0.0251,1422,230,211,72,376,1422,2
958.50,111,889,0.0298,1422,230,211,72,376,1422,2
959.79,111,889,0.0289,1422,230,211,72,376,1422,0
961.11,111,889,0.0287,1422,230,211,72,376,1422,0
962.41,111,889,0.0292,1422,230,211,72,376,1422,0
963.70,112,888,0.0267,1422,229,211,72,376,1422,0
965.05,112,888,0.0289,1422,229,211,72,376,1422,0
966.40,112,888,0.0280,1422,229,211,72,376,1422,0
967.68,112,888,0.0272,1422,229,211,72,376,1422,0
968.95,112,888,0.0297,1422,229,211,72,376,1422,0
970.25,112,888,0.0274,1422,229,211,72,376,1422,0
971.59,112,888,0.0293,1422,229,211,72,376,1422,0
972.84,112,888,0.0292,1422,229,211,72,376,1422,0
974.12,112,888,0.0322,1422,229,211,72,376,1422,0
975.44,112,888,0.0290,1422,229,211,72,376,1422,0
976.75,113,887,0.0280,1422,229,211,72,375,1422,0
978.03,114,886,0.0269,1422,229,211,71,375,1422,0
979.40,115,885,0.0253,1422,229,210,71,375,1422,0
980.82,115,885,0.0273,1422,229,210,71,375,1422,0
982.11,116,884,0.0255,1422,229,209,71,375,1422,0
983.38,116,884,0.0247,1422,229,209,71,375,1422,0
984.70,116,884,0.0242,1422,229,209,71,375,1422,0
986.03,116,884,0.0250,1422,229,209,71,375,1422,0
987.33,116,884,0.0258,1422,229,209,71,375,1422,0
988.61,116,884,0.0264,1422,229,209,71,375,1422,0
989.88,116,884,0.0283,1422,229,209,71,375,1422,0
991.20,116,884,0.0280,1422,229,209,71,375,1422,0
992.47,116,884,0.0283,1422,229,209,71,375,1422,0
993.76,117,883,0.0275,1422,229,208,71,375,1422,0
995.09,117,883,0.0263,1422,229,208,71,375,1422,0
996.42,117,883,0.0272,1422,229,208,71,375,1422,0
997.69,117,883,0.0260,1422,229,208,71,375,1422,0
998.93,117,883,0.0259,1422,229,208,71,375,1422,0
1000.20,118,882,0.0250,1422,229,208,71,374,1422,0
1001.55,118,882,0.0236,1422,229,208,71,374,1422,0
1002.80,118,882,0.0257,1422,229,208,71,374,1422,0
1004.09,118,882,0.0239,1422,229,208,71,374,1422,0
1005.37,118,882,0.0238,1422,229,208,71,374,1422,0
1006.72,118,882,0.0260,1422,229,208,71,374,1422,0
1008.01,118,882,0.0262,1422,229,208,71,374,1422,0
1009.29,118,882,0.0270,1422,229,208,71,374,1422,0
1010.59,119,881,0.0240,1422,228,208,71,374,1422,0
1011.99,119,881,0.0261,1422,228,208,71,374,1422,0
1013.22,119,881,0.0267,1422,228,208,71,374,1422,0
1014.49,119,881,0.0281,1422,228,208,71,374,1422,0
1015.80,119,881,0.0271,1422,228,208,71,374,1422,0
1017.10,119,881,0.0262,1422,228,208,71,374,1422,0
1018.41,119,881,0.0256,1422,228,208,71,374,1422,0
1019.70,120,880,0.0238,1422,228,207,71,374,1422,0
1021.07,120,880,0.0236,1422,228,207,71,374,1422,0
1022.40,120,880,0.0236,1422,228,207,71,374,1422,0
1023.73,122,878,0.0219,1422,228,206,71,373,1422,0
1025.04,122,878,0.0210,1422,228,206,71,373,1422,0
1026.39,122,878,0.0207,1422,228,206,71,373,1422,0
1028.02,122,878,0.0203,1422,228,206,71,373,1422,0
1029.29,122,878,0.0232,1422,228,206,71,373,1422,0
1030.58,122,878,0.0220,1422,228,206,71,373,1422,0
1031.87,122,878,0.0255,1422,228,206,71,373,1422,0
1032.95,122,878,0.0262,1422,228,206,71,373,1422,0
1034.00,122,878,0.0256,1422,228,206,71,373,1422,0
1035.04,123,877,0.0259,1422,227,206,71,373,1422,0
1036.18,123,877,0.0252,1422,227,206,71,373,1422,0
1037.21,124,876,0.0226,1422,227,206,71,372,1422,0
1038.22,124,876,0.0244,1422,227,206,71,372,1422,0
1039.30,124,876,0.0232,1422,227,206,71,372,1422,0
1040.33,124,876,0.0227,1422,227,206,71,372,1422,0
1041.45,124,876,0.0245,1422,227,206,71,372,1422,0
1042.51,125,875,0.0224,1422,227,206,71,371,1422,0
1043.58,125,875,0.0219,1422,227,206,71,371,1422,0
1045.03,125,875,0.0203,1422,227,206,71,371,1422,0
1046.14,125,875,0.0217,1422,227,206,71,371,1422,0
1047.20,125,875,0.0198,1422,227,206,71,371,1422,0
1048.23,126,874,0.0181,1422,227,206,70,371,1422,0
1049.31,126,874,0.0198,1422,227,206,70,371,1422,0
1050.38,126,874,0.0181,1422,227,206,70,371,1422,0
1051.50,126,874,0.0184,1422,227,206,70,371,1422,0
1052.55,126,874,0.0190,1422,227,206,70,371,1422,0
1053.58,126,874,0.0195,1422,227,206,70,371,1422,0
1055.03,127,873,0.0188,1422,227,206,69,371,1422,0
1056.23,127,873,0.0179,1422,227,206,69,371,1422,0
1057.65,128,872,0.0163,1422,227,206,69,370,1422,0
1058.96,128,872,0.0182,1422,227,206,69,370,1422,0
1060.24,129,871,0.0158,1422,227,206,69,369,1422,0
1061.56,129,871,0.0196,1422,227,206,69,369,1422,0
1062.92,129,871,0.0201,1422,227,206,69,369,1422,0
1064.22,129,871,0.0203,1422,227,206,69,369,1422,0
1065.51,130,870,0.0197,1422,227,206,68,369,1422,0
1066.91,130,870,0.0206,1422,227,206,68,369,1422,0
1068.23,131,869,0.0190,1422,226,206,68,369,1422,0
1069.52,131,869,0.0185,1422,226,206,68,369,1422,0
1070.82,131,869,0.0186,1422,226,206,68,369,1422,0
1072.11,131,869,0.0164,1422,226,206,68,369,1422,0
1073.41,131,869,0.0162,1422,226,206,68,369,1422,0
1074.67,131,869,0.0183,1422,226,206,68,369,1422,0
1075.96,131,869,0.0191,1422,226,206,68,369,1422,0
1077.23,131,869,0.0193,1422,226,206,68,369,1422,0
1078.47,131,869,0.0187,1422,226,206,68,369,1422,0
1079.78,131,869,0.0187,1422,226,206,68,369,1422,0
1081.09,131,869,0.0187,1422,226,206,68,369,1422,0
1082.38,131,869,0.0182,1422,226,206,68,369,1422,0
1083.66,131,869,0.0200,1422,226,206,68,369,1422,0
1084.89,131,869,0.0216,1422,226,206,68,369,1422,0
1086.21,132,868,0.0198,1422,226,205,68,369,1422,0
1087.52,132,868,0.0191,1422,226,205,68,369,1422,0
1088.81,132,868,0.0204,1422,226,205,68,369,1422,0
1090.10,133,867,0.0182,1422,226,205,68,368,1422,0
1091.44,134,866,0.0157,1422,226,205,68,367,1422,0
1092.79,134,866,0.0167,1422,226,205,68,367,1422,0
1094.06,134,866,0.0164,1422,226,205,68,367,1422,0
1095.87,134,866,0.0162,1422,226,205,68,367,1422,0
1097.13,134,866,0.0152,1422,226,205,68,367,1422,2
1098.39,134,866,0.0155,1422,226,205,68,367,1422,2
1099.64,134,866,0.0159,1422,226,205,68,367,1422,2
1100.94,134,866,0.0164,1422,226,205,68,367,1422,2
1102.19,134,866,0.0167,1422,226,205,68,367,1422,0
1103.41,135,865,0.0163,1422,225,205,68,367,1422,0
1104.69,135,865,0.0170,1422,225,205,68,367,1422,0
1105.99,136,864,0.0155,1422,225,204,68,367,1422,0
1107.30,136,864,0.0168,1422,225,204,68,367,1422,0
1108.57,136,864,0.0179,1422,225,204,68,367,1422,0
1109.83,136,864,0.0181,1422,225,204,68,367,1422,0
1111.16,136,864,0.0167,1422,225,204,68,367,1422,0
1112.46,136,864,0.0177,1422,225,204,68,367,1422,0
1113.72,136,864,0.0163,1422,225,204,68,367,1422,0
1114.98,136,864,0.0178,1422,225,204,68,367,1422,0
1116.28,136,864,0.0173,1422,225,204,68,367,1422,0
1117.56,136,864,0.0178,1422,225,204,68,367,1422,0
1118.83,136,864,0.0184,1422,225,204,68,367,1422,0
1120.14,136,864,0.0174,1422,225,204,68,367,1422,0
1121.45,136,864,0.0174,1422,225,204,68,367,1422,0
1122.73,137,863,0.0159,1422,224,204,68,367,1422,0
1124.06,137,863,0.0160,1422,224,204,68,367,1422,0
1125.37,137,863,0.0188,1422,224,204,68,367,1422,0
1126.68,137,863,0.0182,1422,224,204,68,367,1422,0
1127.97,137,863,0.0206,1422,224,204,68,367,1422,0
1129.27,137,863,0.0214,1422,224,204,68,367,1422,0
1130.58,137,863,0.0228,1422,224,204,68,367,1422,0
1131.91,137,863,0.0221,1422,224,204,68,367,1422,0
1133.24,137,863,0.0218,1424,224,204,68,367,1424,0
1134.54,138,862,0.0192,1424,224,204,68,366,1424,0
1135.84,138,862,0.0211,1424,224,204,68,366,1424,0
1137.16,138,862,0.0211,1424,224,204,68,366,1424,0
1138.47,138,862,0.0203,1424,224,204,68,366,1424,0
1139.77,138,862,0.0208,1424,224,204,68,366,1424,0
1141.05,138,862,0.0195,1424,224,204,68,366,1424,0
1142.38,138,862,0.0202,1424,224,204,68,366,1424,0
1143.66,138,862,0.0207,1424,224,204,68,366,1424,0
1144.94,138,862,0.0205,1424,224,204,68,366,1424,0
1146.26,139,861,0.0205,1424,224,203,68,366,1424,0
1147.54,141,859,0.0164,1424,223,203,68,365,1424,0
1148.86,141,859,0.0154,1424,223,203,68,365,1424,0
1150.10,141,859,0.0158,1424,223,203,68,365,1424,0
1151.72,141,859,0.0166,1424,223,203,68,365,1424,0
1153.00,141,859,0.0171,1424,223,203,68,365,1424,0
1154.28,141,859,0.0159,1424,223,203,68,365,1424,0
1155.62,141,859,0.0171,1424,223,203,68,365,1424,0
1156.94,141,859,0.0180,1424,223,203,68,365,1424,0
1158.26,141,859,0.0172,1424,223,203,68,365,1424,0
1159.54,141,859,0.0176,1424,223,203,68,365,1424,0
1160.82,141,859,0.0170,1426,223,203,68,365,1426,0
1162.15,142,858,0.0157,1426,223,203,68,364,1426,0
1163.43,142,858,0.0153,1426,223,203,68,364,1426,0
1164.75,142,858,0.0162,1426,223,203,68,364,1426,0
1166.03,143,857,0.0152,1426,223,203,68,363,1426,0
1167.35,144,856,0.0134,1426,223,202,68,363,1426,0
1168.63,144,856,0.0148,1426,223,202,68,363,1426,0
1169.87,144,856,0.0156,1426,223,202,68,363,1426,0
1171.13,144,856,0.0162,1426,223,202,68,363,1426,0
1172.44,144,856,0.0166,1426,223,202,68,363,1426,0
1173.72,144,856,0.0181,1426,223,202,68,363,1426,0
1174.99,144,856,0.0168,1426,223,202,68,363,1426,0
1176.33,144,856,0.0162,1426,223,202,68,363,1426,0
1177.68,144,856,0.0155,1426,223,202,68,363,1426,0
1178.96,144,856,0.0173,1426,223,202,68,363,1426,0
1180.24,144,856,0.0167,1426,223,202,68,363,1426,0
1181.52,144,856,0.0173,1426,223,202,68,363,1426,0
1182.92,144,856,0.0163,1426,223,202,68,363,1426,0
1184.09,144,856,0.0176,1426,223,202,68,363,1426,0
1185.38,144,856,0.0181,1426,223,202,68,363,1426,0
1186.66,144,856,0.0189,1426,223,202,68,363,1426,0
1187.99,144,856,0.0180,1426,223,202,68,363,1426,0
1189.29,145,855,0.0170,1426,223,202,68,362,1426,0
1190.62,145,855,0.0175,1426,223,202,68,362,1426,0
1191.92,145,855,0.0170,1428,223,202,68,362,1428,0
1193.26,146,854,0.0150,1428,223,202,68,361,1428,0
1194.51,147,853,0.0132,1428,222,202,68,361,1428,0
1195.82,147,853,0.0130,1428,222,202,68,361,1428,0
1197.52,147,853,0.0139,1428,222,202,68,361,1428,0
1198.89,147,853,0.0160,1428,222,202,68,361,1428,0
1200.17,147,853,0.0185,1428,222,202,68,361,1428,0
1201.44,147,853,0.0207,1428,222,202,68,361,1428,0
1202.74,147,853,0.0208,1428,222,202,68,361,1428,0
1204.03,147,853,0.0204,1428,222,202,68,361,1428,0
1205.31,147,853,0.0230,1428,222,202,68,361,1428,0
1206.63,147,853,0.0212,1428,222,202,68,361,1428,2
1207.97,147,853,0.0211,1428,222,202,68,361,1428,2
1209.25,147,853,0.0194,1428,222,202,68,361,1428,2
1210.54,147,853,0.0188,1428,222,202,68,361,1428,2
1211.83,147,853,0.0215,1428,222,202,68,361,1428,2
1213.16,147,853,0.0205,1428,222,202,68,361,1428,0
1214.42,147,853,0.0210,1428,222,202,68,361,1428,0
1215.72,147,853,0.0210,1428,222,202,68,361,1428,0
1217.00,147,853,0.0207,1428,222,202,68,361,1428,0
1218.30,147,853,0.0209,1428,222,202,68,361,1428,0
1219.61,147,853,0.0237,1428,222,202,68,361,1428,0
1220.93,147,853,0.0228,1428,222,202,68,361,1428,0
1222.21,147,853,0.0213,1428,222,202,68,361,1428,0
1223.52,147,853,0.0223,1428,222,202,68,361,1428,0
1224.80,147,853,0.0231,1428,222,202,68,361,1428,0
1226.09,147,853,0.0228,1428,222,202,68,361,1428,0
1227.40,147,853,0.0241,1428,222,202,68,361,1428,0
1228.66,148,852,0.0193,1428,222,202,68,360,1428,0
1229.97,148,852,0.0212,1428,222,202,68,360,1428,0
1231.25,148,852,0.0211,1428,222,202,68,360,1428,0
1232.57,148,852,0.0212,1428,222,202,68,360,1428,0
1233.84,148,852,0.0225,1428,222,202,68,360,1428,0
1235.14,149,851,0.0190,1428,222,202,68,359,1428,0
1236.44,149,851,0.0196,1428,222,202,68,359,1428,0
1237.76,149,851,0.0214,1428,222,202,68,359,1428,0
1239.05,150,850,0.0196,1428,222,201,68,359,1428,0
1240.35,150,850,0.0181,1428,222,201,68,359,1428,0
1241.65,150,850,0.0193,1428,222,201,68,359,1428,0
1242.97,150,850,0.0195,1428,222,201,68,359,1428,0
